,item,frequency,recency,frequency_ln,recency_ln,Cluster,Cluster_name
24505,ACCESORIES_1_118,154,11,5.043425116919247,2.4849066497880004,Cluster 0,Emerging/Fading Items
24506,ACCESORIES_1_119,303,3,5.717027701406222,1.3862943611198906,Cluster 4,New Items
24507,ACCESORIES_1_120,286,2,5.659482215759621,1.0986122886681098,Cluster 4,New Items
24508,ACCESORIES_1_121,155,7,5.049856007249537,2.0794415416798357,Cluster 0,Emerging/Fading Items
24509,ACCESORIES_1_122,246,11,5.5093883366279774,2.4849066497880004,Cluster 0,Emerging/Fading Items
24510,ACCESORIES_1_123,300,1,5.707110264748875,0.6931471805599453,Cluster 4,New Items
24511,ACCESORIES_1_124,84,3,4.442651256490317,1.3862943611198906,Cluster 4,New Items
24512,ACCESORIES_1_125,90,3,4.51085950651685,1.3862943611198906,Cluster 4,New Items
24513,ACCESORIES_1_126,121,24,4.804021044733257,3.2188758248682006,Cluster 3,Bad/Old Items
24514,ACCESORIES_1_127,519,7,6.253828811575473,2.0794415416798357,Cluster 0,Emerging/Fading Items
24515,ACCESORIES_1_128,222,1,5.407171771460119,0.6931471805599453,Cluster 4,New Items
24516,ACCESORIES_1_129,774,1,6.652863029353347,0.6931471805599453,Cluster 4,New Items
24517,ACCESORIES_1_130,986,3,6.894670039433482,1.3862943611198906,Cluster 1,Common Items
24518,ACCESORIES_1_131,1331,1,7.194436851100335,0.6931471805599453,Cluster 1,Common Items
24519,ACCESORIES_1_132,519,8,6.253828811575473,2.1972245773362196,Cluster 0,Emerging/Fading Items
24520,ACCESORIES_1_133,267,191,5.5909869805108565,5.2574953720277815,Cluster 3,Bad/Old Items
24521,ACCESORIES_1_134,3807,1,8.244859395911256,0.6931471805599453,Cluster 1,Common Items
24522,ACCESORIES_1_135,72,6,4.290459441148391,1.9459101490553132,Cluster 0,Emerging/Fading Items
24523,ACCESORIES_1_136,116,9,4.762173934797756,2.302585092994046,Cluster 0,Emerging/Fading Items
24524,ACCESORIES_1_137,306,1,5.726847747587197,0.6931471805599453,Cluster 4,New Items
24525,ACCESORIES_1_138,288,8,5.666426688112432,2.1972245773362196,Cluster 0,Emerging/Fading Items
24526,ACCESORIES_1_139,676,1,6.517671272912275,0.6931471805599453,Cluster 4,New Items
24527,ACCESORIES_1_140,223,1,5.4116460518550396,0.6931471805599453,Cluster 4,New Items
24528,ACCESORIES_1_141,785,1,6.666956792429207,0.6931471805599453,Cluster 4,New Items
24529,ACCESORIES_1_142,2093,1,7.646831391430482,0.6931471805599453,Cluster 1,Common Items
24530,ACCESORIES_1_143,510,2,6.236369590203704,1.0986122886681098,Cluster 4,New Items
24531,ACCESORIES_1_144,399,3,5.991464547107982,1.3862943611198906,Cluster 4,New Items
24532,ACCESORIES_1_145,158,9,5.0689042022202315,2.302585092994046,Cluster 0,Emerging/Fading Items
24533,ACCESORIES_1_146,308,7,5.733341276897746,2.0794415416798357,Cluster 0,Emerging/Fading Items
24534,ACCESORIES_1_147,1162,1,7.0587581525186645,0.6931471805599453,Cluster 1,Common Items
24535,ACCESORIES_1_148,894,1,6.796823718274855,0.6931471805599453,Cluster 1,Common Items
24536,ACCESORIES_1_149,539,2,6.29156913955832,1.0986122886681098,Cluster 4,New Items
24537,ACCESORIES_1_150,913,11,6.81783057145415,2.4849066497880004,Cluster 0,Emerging/Fading Items
24538,ACCESORIES_1_151,526,1,6.267200548541362,0.6931471805599453,Cluster 4,New Items
24539,ACCESORIES_1_152,189,2,5.247024072160486,1.0986122886681098,Cluster 4,New Items
24540,ACCESORIES_1_153,2716,1,7.907283609426348,0.6931471805599453,Cluster 1,Common Items
24541,ACCESORIES_1_154,706,1,6.561030665896573,0.6931471805599453,Cluster 4,New Items
24542,ACCESORIES_1_155,1198,1,7.089243155027514,0.6931471805599453,Cluster 1,Common Items
24543,ACCESORIES_1_156,333,2,5.811140992976701,1.0986122886681098,Cluster 4,New Items
24544,ACCESORIES_1_157,343,1,5.840641657373398,0.6931471805599453,Cluster 4,New Items
24545,ACCESORIES_1_158,2035,1,7.618742377670413,0.6931471805599453,Cluster 1,Common Items
24546,ACCESORIES_1_159,384,4,5.953243334287785,1.6094379124341003,Cluster 0,Emerging/Fading Items
24547,ACCESORIES_1_160,341,2,5.834810737062605,1.0986122886681098,Cluster 4,New Items
24548,ACCESORIES_1_161,178,3,5.187385805840755,1.3862943611198906,Cluster 4,New Items
24549,ACCESORIES_1_162,139,9,4.941642422609304,2.302585092994046,Cluster 0,Emerging/Fading Items
24550,ACCESORIES_1_163,90,3,4.51085950651685,1.3862943611198906,Cluster 4,New Items
24551,ACCESORIES_1_164,330,4,5.802118375377063,1.6094379124341003,Cluster 0,Emerging/Fading Items
24552,ACCESORIES_1_165,193,4,5.267858159063328,1.6094379124341003,Cluster 0,Emerging/Fading Items
24553,ACCESORIES_1_166,318,3,5.765191102784844,1.3862943611198906,Cluster 4,New Items
24554,ACCESORIES_1_167,2038,1,7.620214770574455,0.6931471805599453,Cluster 1,Common Items
24555,ACCESORIES_1_168,438,1,6.0844994130751715,0.6931471805599453,Cluster 4,New Items
24556,ACCESORIES_1_169,2106,1,7.653020413804189,0.6931471805599453,Cluster 1,Common Items
24557,ACCESORIES_1_170,170,4,5.14166355650266,1.6094379124341003,Cluster 0,Emerging/Fading Items
24558,ACCESORIES_1_171,174,2,5.1647859739235145,1.0986122886681098,Cluster 4,New Items
24559,ACCESORIES_1_172,535,1,6.284134161070802,0.6931471805599453,Cluster 4,New Items
24560,ACCESORIES_1_173,441,3,6.091309882077698,1.3862943611198906,Cluster 4,New Items
24561,ACCESORIES_1_174,142,20,4.962844630259907,3.044522437723423,Cluster 0,Emerging/Fading Items
24562,ACCESORIES_1_175,242,56,5.493061443340548,4.04305126783455,Cluster 3,Bad/Old Items
24563,ACCESORIES_1_176,88,6,4.48863636973214,1.9459101490553132,Cluster 0,Emerging/Fading Items
24564,ACCESORIES_1_177,458,4,6.129050210060545,1.6094379124341003,Cluster 0,Emerging/Fading Items
24565,ACCESORIES_1_178,7805,1,8.96264794774056,0.6931471805599453,Cluster 2,Hot Items
24566,ACCESORIES_1_179,703,3,6.556778356158042,1.3862943611198906,Cluster 4,New Items
24567,ACCESORIES_1_180,111,5,4.718498871295094,1.791759469228055,Cluster 0,Emerging/Fading Items
24568,ACCESORIES_1_181,48,1,3.8918202981106265,0.6931471805599453,Cluster 4,New Items
24569,ACCESORIES_1_183,415,1,6.030685260261263,0.6931471805599453,Cluster 4,New Items
24570,ACCESORIES_1_184,386,3,5.958424693029782,1.3862943611198906,Cluster 4,New Items
24571,ACCESORIES_1_185,148,2,5.003946305945459,1.0986122886681098,Cluster 4,New Items
24572,ACCESORIES_1_186,125,3,4.836281906951478,1.3862943611198906,Cluster 4,New Items
24573,ACCESORIES_1_187,223,3,5.4116460518550396,1.3862943611198906,Cluster 4,New Items
24574,ACCESORIES_1_188,203,2,5.318119993844216,1.0986122886681098,Cluster 4,New Items
24575,ACCESORIES_1_189,4025,2,8.300528606199737,1.0986122886681098,Cluster 1,Common Items
24576,ACCESORIES_1_190,117,4,4.770684624465665,1.6094379124341003,Cluster 0,Emerging/Fading Items
24577,ACCESORIES_1_191,77,12,4.356708826689592,2.5649493574615367,Cluster 0,Emerging/Fading Items
24578,ACCESORIES_1_192,78,1,4.3694478524670215,0.6931471805599453,Cluster 4,New Items
24579,ACCESORIES_1_193,217,5,5.384495062789089,1.791759469228055,Cluster 0,Emerging/Fading Items
24580,ACCESORIES_1_194,1016,1,6.92461239604856,0.6931471805599453,Cluster 1,Common Items
24581,ACCESORIES_1_195,424,14,6.052089168924417,2.70805020110221,Cluster 0,Emerging/Fading Items
24582,ACCESORIES_1_197,162,2,5.093750200806762,1.0986122886681098,Cluster 4,New Items
24583,ACCESORIES_1_198,118,9,4.77912349311153,2.302585092994046,Cluster 0,Emerging/Fading Items
24584,ACCESORIES_1_199,675,8,6.516193076042964,2.1972245773362196,Cluster 0,Emerging/Fading Items
24585,ACCESORIES_1_200,626,1,6.440946540632921,0.6931471805599453,Cluster 4,New Items
24586,ACCESORIES_1_201,1403,3,7.247080584585756,1.3862943611198906,Cluster 1,Common Items
24587,ACCESORIES_1_202,1028,3,6.9363427358340495,1.3862943611198906,Cluster 1,Common Items
24588,ACCESORIES_1_203,313,6,5.749392985908253,1.9459101490553132,Cluster 0,Emerging/Fading Items
24589,ACCESORIES_1_204,362,1,5.8944028342648505,0.6931471805599453,Cluster 4,New Items
24590,ACCESORIES_1_205,203,2,5.318119993844216,1.0986122886681098,Cluster 4,New Items
24591,ACCESORIES_1_206,167,2,5.123963979403259,1.0986122886681098,Cluster 4,New Items
24592,ACCESORIES_1_207,509,6,6.234410725718371,1.9459101490553132,Cluster 0,Emerging/Fading Items
24593,ACCESORIES_1_208,415,2,6.030685260261263,1.0986122886681098,Cluster 4,New Items
24594,ACCESORIES_1_209,2915,2,7.977968093128549,1.0986122886681098,Cluster 1,Common Items
24595,ACCESORIES_1_210,574,1,6.354370040797351,0.6931471805599453,Cluster 4,New Items
24596,ACCESORIES_1_211,288,1,5.666426688112432,0.6931471805599453,Cluster 4,New Items
24597,ACCESORIES_1_212,25,17,3.258096538021482,2.8903717578961645,Cluster 0,Emerging/Fading Items
24598,ACCESORIES_1_213,391,228,5.971261839790462,5.43372200355424,Cluster 3,Bad/Old Items
24599,ACCESORIES_1_214,120,1,4.795790545596741,0.6931471805599453,Cluster 4,New Items
24600,ACCESORIES_1_215,218,4,5.389071729816501,1.6094379124341003,Cluster 0,Emerging/Fading Items
24601,ACCESORIES_1_216,771,5,6.648984550024776,1.791759469228055,Cluster 0,Emerging/Fading Items
24602,ACCESORIES_1_217,286,1,5.659482215759621,0.6931471805599453,Cluster 4,New Items
24603,ACCESORIES_1_218,201,5,5.308267697401205,1.791759469228055,Cluster 0,Emerging/Fading Items
24604,ACCESORIES_1_219,147,13,4.997212273764115,2.6390573296152584,Cluster 0,Emerging/Fading Items
24605,ACCESORIES_1_220,463,1,6.139884552226255,0.6931471805599453,Cluster 4,New Items
24606,ACCESORIES_1_221,600,5,6.398594934535208,1.791759469228055,Cluster 0,Emerging/Fading Items
24607,ACCESORIES_1_223,245,7,5.5053315359323625,2.0794415416798357,Cluster 0,Emerging/Fading Items
24608,ACCESORIES_1_224,199,2,5.298317366548036,1.0986122886681098,Cluster 4,New Items
24609,ACCESORIES_1_225,320,16,5.771441123130016,2.833213344056216,Cluster 0,Emerging/Fading Items
24610,ACCESORIES_1_226,606,3,6.408528791059498,1.3862943611198906,Cluster 4,New Items
24611,ACCESORIES_1_227,330,25,5.802118375377063,3.258096538021482,Cluster 3,Bad/Old Items
24612,ACCESORIES_1_228,694,1,6.543911845564792,0.6931471805599453,Cluster 4,New Items
24613,ACCESORIES_1_229,174,8,5.1647859739235145,2.1972245773362196,Cluster 0,Emerging/Fading Items
24614,ACCESORIES_1_230,127,16,4.852030263919617,2.833213344056216,Cluster 0,Emerging/Fading Items
24615,ACCESORIES_1_231,384,6,5.953243334287785,1.9459101490553132,Cluster 0,Emerging/Fading Items
24616,ACCESORIES_1_232,609,3,6.413458957167357,1.3862943611198906,Cluster 4,New Items
24617,ACCESORIES_1_233,3366,1,8.121777419161074,0.6931471805599453,Cluster 1,Common Items
24618,ACCESORIES_1_234,3038,5,8.019283792916793,1.791759469228055,Cluster 1,Common Items
24619,ACCESORIES_1_235,1808,2,7.500529485395295,1.0986122886681098,Cluster 1,Common Items
24620,ACCESORIES_1_236,645,228,6.470799503782602,5.43372200355424,Cluster 3,Bad/Old Items
24621,ACCESORIES_1_237,577,3,6.359573868672378,1.3862943611198906,Cluster 4,New Items
24622,ACCESORIES_1_238,495,2,6.206575926724928,1.0986122886681098,Cluster 4,New Items
24623,ACCESORIES_1_239,403,1,6.0014148779611505,0.6931471805599453,Cluster 4,New Items
24624,ACCESORIES_1_240,402,5,5.998936561946683,1.791759469228055,Cluster 0,Emerging/Fading Items
24625,ACCESORIES_1_241,193,8,5.267858159063328,2.1972245773362196,Cluster 0,Emerging/Fading Items
24626,ACCESORIES_1_242,638,3,6.459904454377535,1.3862943611198906,Cluster 4,New Items
24627,ACCESORIES_1_243,79,4,4.382026634673881,1.6094379124341003,Cluster 0,Emerging/Fading Items
24628,ACCESORIES_1_244,3075,2,8.031385330625534,1.0986122886681098,Cluster 1,Common Items
24629,ACCESORIES_1_245,134,3,4.90527477843843,1.3862943611198906,Cluster 4,New Items
24630,ACCESORIES_1_246,142,13,4.962844630259907,2.6390573296152584,Cluster 0,Emerging/Fading Items
24631,ACCESORIES_1_247,259,4,5.560681631015528,1.6094379124341003,Cluster 0,Emerging/Fading Items
24632,ACCESORIES_1_248,2122,1,7.660585461703256,0.6931471805599453,Cluster 1,Common Items
24633,ACCESORIES_1_249,1441,1,7.273786317844895,0.6931471805599453,Cluster 1,Common Items
24634,ACCESORIES_1_250,200,9,5.303304908059076,2.302585092994046,Cluster 0,Emerging/Fading Items
24635,ACCESORIES_1_251,177,19,5.181783550292085,2.995732273553991,Cluster 0,Emerging/Fading Items
24636,ACCESORIES_1_252,737,1,6.6039438246004725,0.6931471805599453,Cluster 4,New Items
24637,ACCESORIES_1_253,708,10,6.5638555265321274,2.3978952727983707,Cluster 0,Emerging/Fading Items
24638,ACCESORIES_1_254,2702,1,7.902117546276448,0.6931471805599453,Cluster 1,Common Items
24639,ACCESORIES_1_255,289,9,5.66988092298052,2.302585092994046,Cluster 0,Emerging/Fading Items
24640,ACCESORIES_1_256,2870,2,7.962415680121064,1.0986122886681098,Cluster 1,Common Items
24641,ACCESORIES_1_257,224,13,5.41610040220442,2.6390573296152584,Cluster 0,Emerging/Fading Items
24642,ACCESORIES_1_258,850,5,6.7464121285733745,1.791759469228055,Cluster 0,Emerging/Fading Items
24643,ACCESORIES_1_259,314,1,5.752572638825633,0.6931471805599453,Cluster 4,New Items
24644,ACCESORIES_1_260,314,2,5.752572638825633,1.0986122886681098,Cluster 4,New Items
24645,ACCESORIES_1_261,815,1,6.704414354964107,0.6931471805599453,Cluster 4,New Items
24646,ACCESORIES_1_262,101,7,4.624972813284271,2.0794415416798357,Cluster 0,Emerging/Fading Items
24647,ACCESORIES_1_263,82,8,4.418840607796598,2.1972245773362196,Cluster 0,Emerging/Fading Items
24648,ACCESORIES_1_264,513,2,6.2422232654551655,1.0986122886681098,Cluster 4,New Items
24649,ACCESORIES_1_265,215,2,5.375278407684165,1.0986122886681098,Cluster 4,New Items
24650,ACCESORIES_1_266,439,1,6.0867747269123065,0.6931471805599453,Cluster 4,New Items
24651,ACCESORIES_1_267,96,29,4.574710978503383,3.4011973816621555,Cluster 3,Bad/Old Items
24652,ACCESORIES_1_268,5141,2,8.545197387825835,1.0986122886681098,Cluster 2,Hot Items
24653,ACCESORIES_1_269,100,15,4.61512051684126,2.772588722239781,Cluster 0,Emerging/Fading Items
24654,ACCESORIES_1_270,546,7,6.304448802421981,2.0794415416798357,Cluster 0,Emerging/Fading Items
24655,ACCESORIES_1_271,192,9,5.262690188904886,2.302585092994046,Cluster 0,Emerging/Fading Items
24656,ACCESORIES_1_272,247,3,5.5134287461649825,1.3862943611198906,Cluster 4,New Items
24657,ACCESORIES_1_273,416,3,6.0330862217988015,1.3862943611198906,Cluster 4,New Items
24658,ACCESORIES_1_274,296,3,5.6937321388027,1.3862943611198906,Cluster 4,New Items
24659,ACCESORIES_1_275,1218,2,7.105786129481271,1.0986122886681098,Cluster 1,Common Items
24660,ACCESORIES_1_276,550,10,6.311734809152915,2.3978952727983707,Cluster 0,Emerging/Fading Items
24661,ACCESORIES_1_277,651,5,6.480044561926653,1.791759469228055,Cluster 0,Emerging/Fading Items
24662,ACCESORIES_1_278,4108,1,8.32093496888341,0.6931471805599453,Cluster 1,Common Items
24663,ACCESORIES_1_279,373,1,5.924255797414532,0.6931471805599453,Cluster 4,New Items
24664,ACCESORIES_1_280,203,17,5.318119993844216,2.8903717578961645,Cluster 0,Emerging/Fading Items
24665,ACCESORIES_1_281,702,2,6.555356891810665,1.0986122886681098,Cluster 4,New Items
24666,ACCESORIES_1_282,375,3,5.929589143389895,1.3862943611198906,Cluster 4,New Items
24667,ACCESORIES_1_283,102,2,4.634728988229636,1.0986122886681098,Cluster 4,New Items
24668,ACCESORIES_1_284,135,1,4.912654885736052,0.6931471805599453,Cluster 4,New Items
