ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Easter,Easter_lower,Easter_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,NewYear,NewYear_lower,NewYear_upper,Ramadan starts,Ramadan starts_lower,Ramadan starts_upper,SuperBowl,SuperBowl_lower,SuperBowl_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-02-08,23871.345893833943,17123.00857513374,24092.42667138131,23871.345893833946,23871.345893833946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3141.2821669487125,-3141.2821669487125,-3141.2821669487125,0.0,0.0,0.0,-3906.235940451163,-3906.235940451163,-3906.235940451163,764.9537735024509,764.9537735024509,764.9537735024509,0.0,0.0,0.0,20730.06372688523
2011-02-09,23882.86663074849,16914.802590629963,24066.95312030737,23882.86663074849,23882.86663074849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3421.7875186658703,-3421.7875186658703,-3421.7875186658703,0.0,0.0,0.0,-4276.303388845115,-4276.303388845115,-4276.303388845115,854.5158701792441,854.5158701792441,854.5158701792441,0.0,0.0,0.0,20461.079112082618
2011-02-10,23894.387367663036,17003.587713513472,24691.595860765206,23894.387367663036,23894.387367663036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3002.8990350766326,-3002.8990350766326,-3002.8990350766326,0.0,0.0,0.0,-3934.207371697108,-3934.207371697108,-3934.207371697108,931.3083366204748,931.3083366204748,931.3083366204748,0.0,0.0,0.0,20891.488332586403
2011-02-11,23905.90810457758,21556.752280468583,28408.285776978628,23905.908104577575,23905.908104577575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.6248077299831,1005.6248077299831,1005.6248077299831,0.0,0.0,0.0,10.848844043709827,10.848844043709827,10.848844043709827,994.7759636862731,994.7759636862731,994.7759636862731,0.0,0.0,0.0,24911.53291230756
2011-02-12,23917.428841492125,28139.992725263262,35484.547089666725,23917.428841492125,23917.428841492125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8123.776258635458,8123.776258635458,8123.776258635458,0.0,0.0,0.0,7079.201371892479,7079.201371892479,7079.201371892479,1044.5748867429788,1044.5748867429788,1044.5748867429788,0.0,0.0,0.0,32041.205100127583
2011-02-13,23928.949578406668,28195.59721427034,35205.25021195265,23928.949578406668,23928.949578406668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7960.149280192106,7960.149280192106,7960.149280192106,0.0,0.0,0.0,6879.574605563922,6879.574605563922,6879.574605563922,1080.5746746281832,1080.5746746281832,1080.5746746281832,0.0,0.0,0.0,31889.098858598772
2011-02-14,23940.470315321214,19482.79609306192,26676.24797752648,23940.47031532121,23940.47031532121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.021621134472,-750.021621134472,-750.021621134472,0.0,0.0,0.0,-1852.8781205163477,-1852.8781205163477,-1852.8781205163477,1102.856499381876,1102.856499381876,1102.856499381876,0.0,0.0,0.0,23190.448694186744
2011-02-15,23951.991052235757,17634.025271244627,24631.688653804427,23951.991052235757,23951.991052235757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2794.528462111603,-2794.528462111603,-2794.528462111603,0.0,0.0,0.0,-3906.235940452538,-3906.235940452538,-3906.235940452538,1111.707478340936,1111.707478340936,1111.707478340936,0.0,0.0,0.0,21157.462590124152
2011-02-16,23963.511789150303,17140.48786224171,24242.83557284753,23963.511789150303,23963.511789150303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3168.6920321842663,-3168.6920321842663,-3168.6920321842663,0.0,0.0,0.0,-4276.303388847128,-4276.303388847128,-4276.303388847128,1107.6113566628624,1107.6113566628624,1107.6113566628624,0.0,0.0,0.0,20794.819756966037
2011-02-17,23975.032526064846,17415.12837947555,24747.329218592422,23975.032526064846,23975.032526064846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2842.971601114305,-2842.971601114305,-2842.971601114305,0.0,0.0,0.0,-3934.2073717010926,-3934.2073717010926,-3934.2073717010926,1091.235770586787,1091.235770586787,1091.235770586787,0.0,0.0,0.0,21132.06092495054
2011-02-18,23986.553262979392,21142.91179045108,28452.725525901216,23986.553262979392,23986.553262979392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.265242229388,1074.265242229388,1074.265242229388,0.0,0.0,0.0,10.848844050095504,10.848844050095504,10.848844050095504,1063.4163981792924,1063.4163981792924,1063.4163981792924,0.0,0.0,0.0,25060.81850520878
2011-02-19,23998.073999893935,28395.492169187564,35856.764963113455,23998.073999893935,23998.073999893935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8104.339735439771,8104.339735439771,8104.339735439771,0.0,0.0,0.0,7079.201371895173,7079.201371895173,7079.201371895173,1025.1383635445977,1025.1383635445977,1025.1383635445977,0.0,0.0,0.0,32102.413735333706
2011-02-20,24009.59473680848,28219.71474942533,35365.282311058785,24009.59473680848,24009.59473680848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7857.08991679601,7857.08991679601,7857.08991679601,0.0,0.0,0.0,6879.574605585249,6879.574605585249,6879.574605585249,977.5153112107621,977.5153112107621,977.5153112107621,0.0,0.0,0.0,31866.68465360449
2011-02-21,24021.115473723028,21110.73892193519,27973.64362122977,24021.115473723028,24021.115473723028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.8314703193691,1316.8314703193691,1316.8314703193691,385.7199584025889,385.7199584025889,385.7199584025889,1316.8314703193691,1316.8314703193691,1316.8314703193691,-1852.8781205085666,-1852.8781205085666,-1852.8781205085666,921.7666085917863,921.7666085917863,921.7666085917863,0.0,0.0,0.0,24406.835432125616
2011-02-22,24032.63621063757,17273.801314739125,24547.298772855043,24032.63621063757,24032.63621063757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3047.0427752461214,-3047.0427752461214,-3047.0427752461214,0.0,0.0,0.0,-3906.235940451678,-3906.235940451678,-3906.235940451678,859.1931652055558,859.1931652055558,859.1931652055558,0.0,0.0,0.0,20985.59343539145
2011-02-23,24044.156947552117,16858.22641972235,24104.19794477973,24044.156947552117,24044.156947552117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3485.1510117295766,-3485.1510117295766,-3485.1510117295766,0.0,0.0,0.0,-4276.303388843894,-4276.303388843894,-4276.303388843894,791.1523771143173,791.1523771143173,791.1523771143173,0.0,0.0,0.0,20559.00593582254
2011-02-24,24055.67768446666,17259.487292264042,24510.224033506962,24055.67768446666,24055.67768446666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3215.1746582153846,-3215.1746582153846,-3215.1746582153846,0.0,0.0,0.0,-3934.2073716976565,-3934.2073716976565,-3934.2073716976565,719.0327134822718,719.0327134822718,719.0327134822718,0.0,0.0,0.0,20840.503026251274
2011-02-25,24067.198421381207,21032.22676653476,28233.232250289715,24067.198421381207,24067.198421381207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0773032153701,655.0773032153701,655.0773032153701,0.0,0.0,0.0,10.848844056480434,10.848844056480434,10.848844056480434,644.2284591588896,644.2284591588896,644.2284591588896,0.0,0.0,0.0,24722.275724596577
2011-02-26,24078.71915829575,27984.037521962222,35333.360747298684,24078.71915829575,24078.71915829575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7647.31648484168,7647.31648484168,7647.31648484168,0.0,0.0,0.0,7079.201371888216,7079.201371888216,7079.201371888216,568.1151129534634,568.1151129534634,568.1151129534634,0.0,0.0,0.0,31726.03564313743
2011-02-27,24090.239895210296,28055.372368303273,35013.39892102398,24090.239895210296,24090.239895210296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7371.600521826788,7371.600521826788,7371.600521826788,0.0,0.0,0.0,6879.574605578798,6879.574605578798,6879.574605578798,492.0259162479919,492.0259162479919,492.0259162479919,0.0,0.0,0.0,31461.840417037085
2011-02-28,24101.76063212484,19224.629044650006,26111.039030523236,24101.76063212484,24101.76063212484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1435.6481690410014,-1435.6481690410014,-1435.6481690410014,0.0,0.0,0.0,-1852.8781205129508,-1852.8781205129508,-1852.8781205129508,417.2299514719492,417.2299514719492,417.2299514719492,0.0,0.0,0.0,22666.11246308384
2011-03-01,24113.281369039385,17001.911366309265,24081.204780762782,24113.281369039385,24113.281369039385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3561.323734753558,-3561.323734753558,-3561.323734753558,0.0,0.0,0.0,-3906.23594045188,-3906.23594045188,-3906.23594045188,344.9122056983223,344.9122056983223,344.9122056983223,0.0,0.0,0.0,20551.957634285827
2011-03-02,24124.802105953928,16530.47137119559,23978.360320690805,24124.802105953928,24124.802105953928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000.147446506773,-4000.147446506773,-4000.147446506773,0.0,0.0,0.0,-4276.303388845959,-4276.303388845959,-4276.303388845959,276.1559423391858,276.1559423391858,276.1559423391858,0.0,0.0,0.0,20124.654659447155
