,item,frequency,recency,frequency_ln,recency_ln,Cluster,Cluster_name
12267,ACCESORIES_1_074,2085,1,7.643003635560718,0.6931471805599453,Cluster 1,Common Items
12268,ACCESORIES_1_075,480,4,6.175867270105761,1.6094379124341003,Cluster 0,Emerging/Fading Items
12269,ACCESORIES_1_076,1192,1,7.084226422097916,0.6931471805599453,Cluster 1,Common Items
12270,ACCESORIES_1_077,182,1,5.209486152841421,0.6931471805599453,Cluster 4,New Items
12271,ACCESORIES_1_078,1360,1,7.215975002651466,0.6931471805599453,Cluster 1,Common Items
12272,ACCESORIES_1_079,506,2,6.2285110035911835,1.0986122886681098,Cluster 4,New Items
12273,ACCESORIES_1_080,1462,1,7.288244401020124,0.6931471805599453,Cluster 1,Common Items
12274,ACCESORIES_1_081,244,10,5.501258210544727,2.3978952727983707,Cluster 0,Emerging/Fading Items
12275,ACCESORIES_1_082,321,1,5.7745515455444085,0.6931471805599453,Cluster 4,New Items
12276,ACCESORIES_1_083,81,2,4.406719247264253,1.0986122886681098,Cluster 4,New Items
12277,ACCESORIES_1_084,926,2,6.831953565565855,1.0986122886681098,Cluster 4,New Items
12278,ACCESORIES_1_085,448,1,6.1070228877422545,0.6931471805599453,Cluster 4,New Items
12279,ACCESORIES_1_086,1191,4,7.083387847625295,1.6094379124341003,Cluster 0,Emerging/Fading Items
12280,ACCESORIES_1_087,1434,5,7.268920128193722,1.791759469228055,Cluster 0,Emerging/Fading Items
12281,ACCESORIES_1_088,240,10,5.484796933490655,2.3978952727983707,Cluster 0,Emerging/Fading Items
12282,ACCESORIES_1_089,1235,1,7.119635638017636,0.6931471805599453,Cluster 1,Common Items
12283,ACCESORIES_1_090,944,8,6.851184927493743,2.1972245773362196,Cluster 0,Emerging/Fading Items
12284,ACCESORIES_1_091,141,17,4.955827057601261,2.8903717578961645,Cluster 0,Emerging/Fading Items
12285,ACCESORIES_1_092,710,4,6.566672429803241,1.6094379124341003,Cluster 0,Emerging/Fading Items
12286,ACCESORIES_1_093,208,5,5.342334251964811,1.791759469228055,Cluster 0,Emerging/Fading Items
12287,ACCESORIES_1_094,262,1,5.572154032177765,0.6931471805599453,Cluster 4,New Items
12288,ACCESORIES_1_095,156,5,5.056245805348308,1.791759469228055,Cluster 0,Emerging/Fading Items
12289,ACCESORIES_1_097,680,14,6.523562306149512,2.70805020110221,Cluster 0,Emerging/Fading Items
12290,ACCESORIES_1_098,1287,1,7.160845906664299,0.6931471805599453,Cluster 1,Common Items
12291,ACCESORIES_1_099,1868,1,7.533158807455563,0.6931471805599453,Cluster 1,Common Items
12292,ACCESORIES_1_100,322,5,5.777652323222656,1.791759469228055,Cluster 0,Emerging/Fading Items
12293,ACCESORIES_1_102,95,11,4.564348191467836,2.4849066497880004,Cluster 0,Emerging/Fading Items
12294,ACCESORIES_1_103,4591,1,8.432070937999402,0.6931471805599453,Cluster 2,Hot Items
12295,ACCESORIES_1_104,309,111,5.736572297479192,4.718498871295094,Cluster 3,Bad/Old Items
12296,ACCESORIES_1_105,1133,4,7.033506484287697,1.6094379124341003,Cluster 0,Emerging/Fading Items
12297,ACCESORIES_1_106,467,5,6.148468295917647,1.791759469228055,Cluster 0,Emerging/Fading Items
12298,ACCESORIES_1_107,144,1,4.976733742420574,0.6931471805599453,Cluster 4,New Items
12299,ACCESORIES_1_108,1071,3,6.977281341630747,1.3862943611198906,Cluster 1,Common Items
12300,ACCESORIES_1_109,1014,1,6.922643891475888,0.6931471805599453,Cluster 1,Common Items
12301,ACCESORIES_1_110,135,2,4.912654885736052,1.0986122886681098,Cluster 4,New Items
12302,ACCESORIES_1_111,269,248,5.598421958998375,5.517452896464707,Cluster 3,Bad/Old Items
12303,ACCESORIES_1_112,83,5,4.430816798843313,1.791759469228055,Cluster 0,Emerging/Fading Items
12304,ACCESORIES_1_113,231,3,5.44673737166631,1.3862943611198906,Cluster 4,New Items
12305,ACCESORIES_1_114,161,1,5.087596335232384,0.6931471805599453,Cluster 4,New Items
12306,ACCESORIES_1_115,1771,1,7.4798641311650265,0.6931471805599453,Cluster 1,Common Items
12307,ACCESORIES_1_116,609,7,6.413458957167357,2.0794415416798357,Cluster 0,Emerging/Fading Items
12308,ACCESORIES_1_117,104,23,4.653960350157523,3.1780538303479458,Cluster 0,Emerging/Fading Items
12309,ACCESORIES_1_118,218,27,5.389071729816501,3.332204510175204,Cluster 3,Bad/Old Items
12310,ACCESORIES_1_119,604,3,6.405228458030842,1.3862943611198906,Cluster 4,New Items
12311,ACCESORIES_1_120,325,5,5.786897381366708,1.791759469228055,Cluster 0,Emerging/Fading Items
12312,ACCESORIES_1_121,383,9,5.950642552587727,2.302585092994046,Cluster 0,Emerging/Fading Items
12313,ACCESORIES_1_122,504,2,6.22455842927536,1.0986122886681098,Cluster 4,New Items
12314,ACCESORIES_1_123,253,5,5.537334267018537,1.791759469228055,Cluster 0,Emerging/Fading Items
12315,ACCESORIES_1_124,435,3,6.077642243349034,1.3862943611198906,Cluster 4,New Items
12316,ACCESORIES_1_125,74,14,4.31748811353631,2.70805020110221,Cluster 0,Emerging/Fading Items
12317,ACCESORIES_1_126,149,2,5.0106352940962555,1.0986122886681098,Cluster 4,New Items
12318,ACCESORIES_1_127,469,3,6.152732694704104,1.3862943611198906,Cluster 4,New Items
12319,ACCESORIES_1_128,358,8,5.883322388488279,2.1972245773362196,Cluster 0,Emerging/Fading Items
12320,ACCESORIES_1_129,546,6,6.304448802421981,1.9459101490553132,Cluster 0,Emerging/Fading Items
12321,ACCESORIES_1_130,237,5,5.472270673671475,1.791759469228055,Cluster 0,Emerging/Fading Items
12322,ACCESORIES_1_131,2549,1,7.843848638152472,0.6931471805599453,Cluster 1,Common Items
12323,ACCESORIES_1_132,833,2,6.726233402358747,1.0986122886681098,Cluster 4,New Items
12324,ACCESORIES_1_133,461,7,6.135564891081739,2.0794415416798357,Cluster 0,Emerging/Fading Items
12325,ACCESORIES_1_134,4635,1,8.441607204459642,0.6931471805599453,Cluster 2,Hot Items
12326,ACCESORIES_1_135,212,6,5.3612921657094255,1.9459101490553132,Cluster 0,Emerging/Fading Items
12327,ACCESORIES_1_136,127,1,4.852030263919617,0.6931471805599453,Cluster 4,New Items
12328,ACCESORIES_1_137,439,2,6.0867747269123065,1.0986122886681098,Cluster 4,New Items
12329,ACCESORIES_1_138,187,8,5.236441962829949,2.1972245773362196,Cluster 0,Emerging/Fading Items
12330,ACCESORIES_1_139,384,1,5.953243334287785,0.6931471805599453,Cluster 4,New Items
12331,ACCESORIES_1_140,375,1,5.929589143389895,0.6931471805599453,Cluster 4,New Items
12332,ACCESORIES_1_141,1433,1,7.2682230211595655,0.6931471805599453,Cluster 1,Common Items
12333,ACCESORIES_1_142,1808,8,7.500529485395295,2.1972245773362196,Cluster 0,Emerging/Fading Items
12334,ACCESORIES_1_143,547,7,6.306275286948016,2.0794415416798357,Cluster 0,Emerging/Fading Items
12335,ACCESORIES_1_144,526,1,6.267200548541362,0.6931471805599453,Cluster 4,New Items
12336,ACCESORIES_1_145,309,16,5.736572297479192,2.833213344056216,Cluster 0,Emerging/Fading Items
12337,ACCESORIES_1_146,974,1,6.882437470997847,0.6931471805599453,Cluster 1,Common Items
12338,ACCESORIES_1_147,1238,1,7.122059881629142,0.6931471805599453,Cluster 1,Common Items
12339,ACCESORIES_1_148,1326,2,7.190676034332207,1.0986122886681098,Cluster 1,Common Items
12340,ACCESORIES_1_149,383,5,5.950642552587727,1.791759469228055,Cluster 0,Emerging/Fading Items
12341,ACCESORIES_1_150,1354,3,7.2115567333138015,1.3862943611198906,Cluster 1,Common Items
12342,ACCESORIES_1_151,1278,2,7.153833801578843,1.0986122886681098,Cluster 1,Common Items
12343,ACCESORIES_1_152,226,3,5.424950017481403,1.3862943611198906,Cluster 4,New Items
12344,ACCESORIES_1_153,2249,3,7.718685495198466,1.3862943611198906,Cluster 1,Common Items
12345,ACCESORIES_1_154,665,2,6.501289670540389,1.0986122886681098,Cluster 4,New Items
12346,ACCESORIES_1_155,449,1,6.1092475827643655,0.6931471805599453,Cluster 4,New Items
12347,ACCESORIES_1_156,402,2,5.998936561946683,1.0986122886681098,Cluster 4,New Items
12348,ACCESORIES_1_157,210,5,5.351858133476067,1.791759469228055,Cluster 0,Emerging/Fading Items
12349,ACCESORIES_1_158,2355,1,7.764720544771477,0.6931471805599453,Cluster 1,Common Items
12350,ACCESORIES_1_159,377,3,5.934894195619588,1.3862943611198906,Cluster 4,New Items
12351,ACCESORIES_1_160,278,1,5.631211781821365,0.6931471805599453,Cluster 4,New Items
12352,ACCESORIES_1_161,239,2,5.480638923341991,1.0986122886681098,Cluster 4,New Items
12353,ACCESORIES_1_162,115,9,4.7535901911063645,2.302585092994046,Cluster 0,Emerging/Fading Items
12354,ACCESORIES_1_163,283,4,5.648974238161206,1.6094379124341003,Cluster 0,Emerging/Fading Items
12355,ACCESORIES_1_164,718,2,6.577861357721047,1.0986122886681098,Cluster 4,New Items
12356,ACCESORIES_1_165,189,4,5.247024072160486,1.6094379124341003,Cluster 0,Emerging/Fading Items
12357,ACCESORIES_1_166,879,1,6.779921907472252,0.6931471805599453,Cluster 4,New Items
12358,ACCESORIES_1_167,2344,1,7.76004068088038,0.6931471805599453,Cluster 1,Common Items
12359,ACCESORIES_1_168,693,1,6.542471960506805,0.6931471805599453,Cluster 4,New Items
12360,ACCESORIES_1_169,2397,1,7.7823903355874595,0.6931471805599453,Cluster 1,Common Items
12361,ACCESORIES_1_170,44,15,3.8066624897703196,2.772588722239781,Cluster 0,Emerging/Fading Items
12362,ACCESORIES_1_171,354,1,5.872117789475416,0.6931471805599453,Cluster 4,New Items
12363,ACCESORIES_1_172,594,195,6.38856140554563,5.278114659230517,Cluster 3,Bad/Old Items
12364,ACCESORIES_1_173,690,1,6.53813982376767,0.6931471805599453,Cluster 4,New Items
12365,ACCESORIES_1_174,147,13,4.997212273764115,2.6390573296152584,Cluster 0,Emerging/Fading Items
12366,ACCESORIES_1_175,117,3,4.770684624465665,1.3862943611198906,Cluster 4,New Items
12367,ACCESORIES_1_176,281,3,5.641907070938114,1.3862943611198906,Cluster 4,New Items
12368,ACCESORIES_1_177,762,3,6.637258031284457,1.3862943611198906,Cluster 4,New Items
12369,ACCESORIES_1_178,5033,1,8.523970175695261,0.6931471805599453,Cluster 2,Hot Items
12370,ACCESORIES_1_179,1591,1,7.3727463664043285,0.6931471805599453,Cluster 1,Common Items
12371,ACCESORIES_1_180,109,3,4.700480365792417,1.3862943611198906,Cluster 4,New Items
12372,ACCESORIES_1_181,58,2,4.07753744390572,1.0986122886681098,Cluster 4,New Items
12373,ACCESORIES_1_183,216,3,5.37989735354046,1.3862943611198906,Cluster 4,New Items
12374,ACCESORIES_1_184,161,1,5.087596335232384,0.6931471805599453,Cluster 4,New Items
12375,ACCESORIES_1_185,366,14,5.905361848054571,2.70805020110221,Cluster 0,Emerging/Fading Items
12376,ACCESORIES_1_186,46,1,3.8501476017100584,0.6931471805599453,Cluster 4,New Items
12377,ACCESORIES_1_187,470,2,6.154858094016418,1.0986122886681098,Cluster 4,New Items
12378,ACCESORIES_1_188,254,2,5.541263545158426,1.0986122886681098,Cluster 4,New Items
12379,ACCESORIES_1_189,3376,1,8.124743020385568,0.6931471805599453,Cluster 1,Common Items
12380,ACCESORIES_1_190,77,42,4.356708826689592,3.7612001156935624,Cluster 3,Bad/Old Items
12381,ACCESORIES_1_191,180,2,5.198497031265826,1.0986122886681098,Cluster 4,New Items
12382,ACCESORIES_1_192,97,9,4.584967478670572,2.302585092994046,Cluster 0,Emerging/Fading Items
12383,ACCESORIES_1_193,237,1,5.472270673671475,0.6931471805599453,Cluster 4,New Items
12384,ACCESORIES_1_194,1450,1,7.280008252884188,0.6931471805599453,Cluster 1,Common Items
12385,ACCESORIES_1_195,305,24,5.723585101952381,3.2188758248682006,Cluster 3,Bad/Old Items
12386,ACCESORIES_1_197,191,3,5.2574953720277815,1.3862943611198906,Cluster 4,New Items
12387,ACCESORIES_1_198,456,2,6.124683390894205,1.0986122886681098,Cluster 4,New Items
12388,ACCESORIES_1_199,867,3,6.7661917146603505,1.3862943611198906,Cluster 4,New Items
12389,ACCESORIES_1_200,490,1,6.19644412779452,0.6931471805599453,Cluster 4,New Items
12390,ACCESORIES_1_201,3379,1,8.125630988477065,0.6931471805599453,Cluster 1,Common Items
12391,ACCESORIES_1_202,1723,24,7.452402451223638,3.2188758248682006,Cluster 3,Bad/Old Items
12392,ACCESORIES_1_203,263,1,5.575949103146316,0.6931471805599453,Cluster 4,New Items
12393,ACCESORIES_1_204,413,1,6.025865973825314,0.6931471805599453,Cluster 4,New Items
12394,ACCESORIES_1_205,185,1,5.225746673713202,0.6931471805599453,Cluster 4,New Items
12395,ACCESORIES_1_206,202,1,5.313205979041787,0.6931471805599453,Cluster 4,New Items
12396,ACCESORIES_1_207,459,6,6.131226489483141,1.9459101490553132,Cluster 0,Emerging/Fading Items
12397,ACCESORIES_1_208,130,3,4.875197323201151,1.3862943611198906,Cluster 4,New Items
12398,ACCESORIES_1_209,4158,1,8.33302993974291,0.6931471805599453,Cluster 1,Common Items
12399,ACCESORIES_1_210,1006,1,6.914730892718563,0.6931471805599453,Cluster 1,Common Items
12400,ACCESORIES_1_211,458,1,6.129050210060545,0.6931471805599453,Cluster 4,New Items
12401,ACCESORIES_1_212,49,444,3.912023005428146,6.09807428216624,Cluster 3,Bad/Old Items
12402,ACCESORIES_1_213,685,15,6.530877627725885,2.772588722239781,Cluster 0,Emerging/Fading Items
12403,ACCESORIES_1_214,119,2,4.787491742782046,1.0986122886681098,Cluster 4,New Items
12404,ACCESORIES_1_215,231,10,5.44673737166631,2.3978952727983707,Cluster 0,Emerging/Fading Items
12405,ACCESORIES_1_216,1154,17,7.051855622955894,2.8903717578961645,Cluster 0,Emerging/Fading Items
12406,ACCESORIES_1_217,28,23,3.367295829986474,3.1780538303479458,Cluster 0,Emerging/Fading Items
12407,ACCESORIES_1_218,143,38,4.969813299576001,3.6635616461296463,Cluster 3,Bad/Old Items
12408,ACCESORIES_1_219,130,22,4.875197323201151,3.1354942159291497,Cluster 0,Emerging/Fading Items
12409,ACCESORIES_1_220,342,8,5.8377304471659395,2.1972245773362196,Cluster 0,Emerging/Fading Items
12410,ACCESORIES_1_221,255,4,5.545177444479562,1.6094379124341003,Cluster 0,Emerging/Fading Items
12411,ACCESORIES_1_223,275,8,5.62040086571715,2.1972245773362196,Cluster 0,Emerging/Fading Items
12412,ACCESORIES_1_224,101,1,4.624972813284271,0.6931471805599453,Cluster 4,New Items
12413,ACCESORIES_1_225,556,1,6.322565239927284,0.6931471805599453,Cluster 4,New Items
12414,ACCESORIES_1_226,1191,1,7.083387847625295,0.6931471805599453,Cluster 1,Common Items
12415,ACCESORIES_1_227,237,32,5.472270673671475,3.4965075614664802,Cluster 3,Bad/Old Items
12416,ACCESORIES_1_228,1280,2,7.155396301896734,1.0986122886681098,Cluster 1,Common Items
12417,ACCESORIES_1_229,280,8,5.638354669333745,2.1972245773362196,Cluster 0,Emerging/Fading Items
12418,ACCESORIES_1_230,112,1,4.727387818712341,0.6931471805599453,Cluster 4,New Items
12419,ACCESORIES_1_231,686,1,6.532334292222349,0.6931471805599453,Cluster 4,New Items
12420,ACCESORIES_1_232,544,3,6.300785794663244,1.3862943611198906,Cluster 4,New Items
12421,ACCESORIES_1_233,3929,2,8.276394704863307,1.0986122886681098,Cluster 1,Common Items
12422,ACCESORIES_1_234,4423,1,8.39479954320217,0.6931471805599453,Cluster 2,Hot Items
12423,ACCESORIES_1_235,876,1,6.776506992372183,0.6931471805599453,Cluster 4,New Items
12424,ACCESORIES_1_236,1446,136,7.277247726631484,4.919980925828125,Cluster 3,Bad/Old Items
12425,ACCESORIES_1_237,879,13,6.779921907472252,2.6390573296152584,Cluster 0,Emerging/Fading Items
12426,ACCESORIES_1_238,619,10,6.429719478039138,2.3978952727983707,Cluster 0,Emerging/Fading Items
12427,ACCESORIES_1_239,309,2,5.736572297479192,1.0986122886681098,Cluster 4,New Items
12428,ACCESORIES_1_240,390,3,5.968707559985366,1.3862943611198906,Cluster 4,New Items
12429,ACCESORIES_1_241,470,1,6.154858094016418,0.6931471805599453,Cluster 4,New Items
12430,ACCESORIES_1_242,1804,1,7.498315870766981,0.6931471805599453,Cluster 1,Common Items
12431,ACCESORIES_1_243,154,7,5.043425116919247,2.0794415416798357,Cluster 0,Emerging/Fading Items
12432,ACCESORIES_1_244,3525,1,8.167919362957816,0.6931471805599453,Cluster 1,Common Items
12433,ACCESORIES_1_245,83,15,4.430816798843313,2.772588722239781,Cluster 0,Emerging/Fading Items
12434,ACCESORIES_1_246,185,33,5.225746673713202,3.5263605246161616,Cluster 3,Bad/Old Items
12435,ACCESORIES_1_247,453,2,6.118097198041348,1.0986122886681098,Cluster 4,New Items
12436,ACCESORIES_1_248,3067,1,8.028781162487148,0.6931471805599453,Cluster 1,Common Items
12437,ACCESORIES_1_249,537,5,6.2878585601617845,1.791759469228055,Cluster 0,Emerging/Fading Items
12438,ACCESORIES_1_250,188,15,5.241747015059643,2.772588722239781,Cluster 0,Emerging/Fading Items
12439,ACCESORIES_1_251,338,2,5.82600010738045,1.0986122886681098,Cluster 4,New Items
12440,ACCESORIES_1_252,698,8,6.54965074223381,2.1972245773362196,Cluster 0,Emerging/Fading Items
12441,ACCESORIES_1_253,199,2,5.298317366548036,1.0986122886681098,Cluster 4,New Items
12442,ACCESORIES_1_254,7336,2,8.900685318713995,1.0986122886681098,Cluster 2,Hot Items
12443,ACCESORIES_1_255,286,6,5.659482215759621,1.9459101490553132,Cluster 0,Emerging/Fading Items
12444,ACCESORIES_1_256,7311,9,8.897272113133987,2.302585092994046,Cluster 2,Hot Items
12445,ACCESORIES_1_257,520,1,6.255750041753367,0.6931471805599453,Cluster 4,New Items
12446,ACCESORIES_1_258,576,2,6.3578422665081,1.0986122886681098,Cluster 4,New Items
12447,ACCESORIES_1_259,370,6,5.916202062607435,1.9459101490553132,Cluster 0,Emerging/Fading Items
12448,ACCESORIES_1_260,682,1,6.52649485957079,0.6931471805599453,Cluster 4,New Items
12449,ACCESORIES_1_261,1437,1,7.271008538280992,0.6931471805599453,Cluster 1,Common Items
12450,ACCESORIES_1_262,268,1,5.594711379601839,0.6931471805599453,Cluster 4,New Items
12451,ACCESORIES_1_263,125,8,4.836281906951478,2.1972245773362196,Cluster 0,Emerging/Fading Items
12452,ACCESORIES_1_264,801,4,6.687108607866515,1.6094379124341003,Cluster 0,Emerging/Fading Items
12453,ACCESORIES_1_265,348,2,5.855071922202427,1.0986122886681098,Cluster 4,New Items
12454,ACCESORIES_1_266,1105,2,7.00850518208228,1.0986122886681098,Cluster 1,Common Items
12455,ACCESORIES_1_267,84,33,4.442651256490317,3.5263605246161616,Cluster 3,Bad/Old Items
12456,ACCESORIES_1_268,5556,2,8.622813673279921,1.0986122886681098,Cluster 2,Hot Items
12457,ACCESORIES_1_269,66,19,4.204692619390966,2.995732273553991,Cluster 0,Emerging/Fading Items
12458,ACCESORIES_1_270,530,1,6.274762021241939,0.6931471805599453,Cluster 4,New Items
12459,ACCESORIES_1_271,405,3,6.0063531596017325,1.3862943611198906,Cluster 4,New Items
12460,ACCESORIES_1_272,63,4,4.1588830833596715,1.6094379124341003,Cluster 0,Emerging/Fading Items
12461,ACCESORIES_1_273,135,7,4.912654885736052,2.0794415416798357,Cluster 0,Emerging/Fading Items
12462,ACCESORIES_1_274,127,3,4.852030263919617,1.3862943611198906,Cluster 4,New Items
12463,ACCESORIES_1_275,1823,1,7.508787170634276,0.6931471805599453,Cluster 1,Common Items
12464,ACCESORIES_1_276,443,3,6.095824562432225,1.3862943611198906,Cluster 4,New Items
12465,ACCESORIES_1_277,1791,3,7.491087593534876,1.3862943611198906,Cluster 1,Common Items
12466,ACCESORIES_1_278,4386,1,8.386400901166214,0.6931471805599453,Cluster 2,Hot Items
12467,ACCESORIES_1_279,670,1,6.508769136971682,0.6931471805599453,Cluster 4,New Items
12468,ACCESORIES_1_280,473,8,6.161207321695077,2.1972245773362196,Cluster 0,Emerging/Fading Items
12469,ACCESORIES_1_281,486,2,6.18826412308259,1.0986122886681098,Cluster 4,New Items
12470,ACCESORIES_1_282,543,1,6.298949246855942,0.6931471805599453,Cluster 4,New Items
12471,ACCESORIES_1_283,120,11,4.795790545596741,2.4849066497880004,Cluster 0,Emerging/Fading Items
12472,ACCESORIES_1_284,177,2,5.181783550292085,1.0986122886681098,Cluster 4,New Items
12473,ACCESORIES_1_285,134,19,4.90527477843843,2.995732273553991,Cluster 0,Emerging/Fading Items
