,item,frequency,recency,frequency_ln,recency_ln,Cluster,Cluster_name
29,ACCESORIES_1_262,557,1,6.324358962381311,0.6931471805599453,Cluster 4,New Items
30,SUPERMARKET_3_346,9422,1,9.150908788206756,0.6931471805599453,Cluster 2,Hot Items
31,SUPERMARKET_1_102,1447,1,7.277938572945661,0.6931471805599453,Cluster 1,Common Items
32,HOME_&_GARDEN_2_279,454,3,6.12029741895095,1.3862943611198906,Cluster 4,New Items
33,SUPERMARKET_2_210,1362,2,7.217443431696533,1.0986122886681098,Cluster 1,Common Items
34,ACCESORIES_1_370,11060,1,9.311180686902254,0.6931471805599453,Cluster 2,Hot Items
35,HOME_&_GARDEN_2_097,307,14,5.730099782973574,2.70805020110221,Cluster 0,Emerging/Fading Items
36,SUPERMARKET_3_199,3661,1,8.205764725234456,0.6931471805599453,Cluster 1,Common Items
37,HOME_&_GARDEN_2_021,862,2,6.760414691083428,1.0986122886681098,Cluster 4,New Items
38,HOME_&_GARDEN_2_205,291,1,5.676753802268282,0.6931471805599453,Cluster 4,New Items
39,HOME_&_GARDEN_1_010,1309,1,7.177782416195197,0.6931471805599453,Cluster 1,Common Items
40,SUPERMARKET_3_793,5577,1,8.626585568187433,0.6931471805599453,Cluster 2,Hot Items
41,SUPERMARKET_2_362,152,1,5.030437921392435,0.6931471805599453,Cluster 4,New Items
42,SUPERMARKET_2_307,3659,1,8.205218426395412,0.6931471805599453,Cluster 1,Common Items
43,HOME_&_GARDEN_1_150,669,7,6.507277712385012,2.0794415416798357,Cluster 0,Emerging/Fading Items
44,HOME_&_GARDEN_2_069,300,6,5.707110264748875,1.9459101490553132,Cluster 0,Emerging/Fading Items
45,SUPERMARKET_3_597,631,3,6.448889394146858,1.3862943611198906,Cluster 4,New Items
46,ACCESORIES_2_118,344,2,5.84354441703136,1.0986122886681098,Cluster 4,New Items
47,SUPERMARKET_3_495,3200,1,8.071218539969863,0.6931471805599453,Cluster 1,Common Items
48,SUPERMARKET_3_126,4724,1,8.460622839927844,0.6931471805599453,Cluster 2,Hot Items
49,HOME_&_GARDEN_2_168,352,1,5.8664680569332965,0.6931471805599453,Cluster 4,New Items
50,SUPERMARKET_3_474,18071,1,9.80211905814784,0.6931471805599453,Cluster 2,Hot Items
51,ACCESORIES_2_032,1671,1,7.421775793644647,0.6931471805599453,Cluster 1,Common Items
52,SUPERMARKET_3_698,2000,1,7.601402334583733,0.6931471805599453,Cluster 1,Common Items
53,HOME_&_GARDEN_1_269,1476,1,7.29776828253138,0.6931471805599453,Cluster 1,Common Items
54,SUPERMARKET_3_559,2797,6,7.936660155225426,1.9459101490553132,Cluster 0,Emerging/Fading Items
55,HOME_&_GARDEN_1_116,170,4,5.14166355650266,1.6094379124341003,Cluster 0,Emerging/Fading Items
56,SUPERMARKET_2_208,1107,2,7.010311867307229,1.0986122886681098,Cluster 1,Common Items
57,SUPERMARKET_1_101,1325,1,7.189922170745808,0.6931471805599453,Cluster 1,Common Items
58,ACCESORIES_1_040,2451,1,7.804659297056102,0.6931471805599453,Cluster 1,Common Items
59,SUPERMARKET_3_646,4913,1,8.499843553081124,0.6931471805599453,Cluster 2,Hot Items
60,HOME_&_GARDEN_2_466,980,1,6.8885724595653635,0.6931471805599453,Cluster 1,Common Items
61,HOME_&_GARDEN_2_367,930,9,6.836259277277067,2.302585092994046,Cluster 0,Emerging/Fading Items
62,HOME_&_GARDEN_1_362,1048,6,6.955592608396297,1.9459101490553132,Cluster 0,Emerging/Fading Items
63,SUPERMARKET_2_358,1020,4,6.928537818164665,1.6094379124341003,Cluster 0,Emerging/Fading Items
64,SUPERMARKET_3_770,1594,1,7.374629015218945,0.6931471805599453,Cluster 1,Common Items
65,SUPERMARKET_2_032,739,74,6.606650186198215,4.31748811353631,Cluster 3,Bad/Old Items
66,SUPERMARKET_3_521,94,8,4.553876891600541,2.1972245773362196,Cluster 0,Emerging/Fading Items
67,SUPERMARKET_3_202,51694,1,10.853116344020794,0.6931471805599453,Cluster 2,Hot Items
68,ACCESORIES_1_402,285,3,5.655991810819852,1.3862943611198906,Cluster 4,New Items
69,ACCESORIES_1_046,415,1,6.030685260261263,0.6931471805599453,Cluster 4,New Items
70,SUPERMARKET_3_634,6055,1,8.708804795117285,0.6931471805599453,Cluster 2,Hot Items
71,ACCESORIES_2_073,266,2,5.58724865840025,1.0986122886681098,Cluster 4,New Items
72,SUPERMARKET_2_045,783,1,6.664409020350408,0.6931471805599453,Cluster 4,New Items
73,SUPERMARKET_3_493,2894,1,7.970740390007095,0.6931471805599453,Cluster 1,Common Items
74,HOME_&_GARDEN_1_189,229,14,5.438079308923196,2.70805020110221,Cluster 0,Emerging/Fading Items
75,HOME_&_GARDEN_2_349,2801,2,7.938088726896952,1.0986122886681098,Cluster 1,Common Items
76,SUPERMARKET_2_088,1447,1,7.277938572945661,0.6931471805599453,Cluster 1,Common Items
77,ACCESORIES_1_048,10694,1,9.277531621516506,0.6931471805599453,Cluster 2,Hot Items
78,SUPERMARKET_3_588,1678,1,7.425953657077541,0.6931471805599453,Cluster 1,Common Items
79,ACCESORIES_1_094,752,2,6.6240652277998935,1.0986122886681098,Cluster 4,New Items
80,HOME_&_GARDEN_1_124,3563,1,8.1786387885907,0.6931471805599453,Cluster 1,Common Items
81,HOME_&_GARDEN_1_238,1758,1,7.472500744737558,0.6931471805599453,Cluster 1,Common Items
82,HOME_&_GARDEN_1_109,4697,1,8.454892165218858,0.6931471805599453,Cluster 2,Hot Items
83,SUPERMARKET_3_743,619,1,6.429719478039138,0.6931471805599453,Cluster 4,New Items
84,SUPERMARKET_3_567,877,3,6.777646593635117,1.3862943611198906,Cluster 4,New Items
85,SUPERMARKET_3_683,4143,1,8.329416783939319,0.6931471805599453,Cluster 1,Common Items
86,ACCESORIES_1_423,2509,2,7.828038032125829,1.0986122886681098,Cluster 1,Common Items
87,ACCESORIES_2_050,352,2,5.8664680569332965,1.0986122886681098,Cluster 4,New Items
88,SUPERMARKET_2_326,16776,1,9.7277641797704,0.6931471805599453,Cluster 2,Hot Items
89,SUPERMARKET_3_540,7542,1,8.928375259853631,0.6931471805599453,Cluster 2,Hot Items
90,SUPERMARKET_3_496,2926,1,7.9817332866918855,0.6931471805599453,Cluster 1,Common Items
91,SUPERMARKET_1_076,1887,3,7.543273346705446,1.3862943611198906,Cluster 1,Common Items
92,SUPERMARKET_3_618,2645,1,7.880804344674901,0.6931471805599453,Cluster 1,Common Items
93,SUPERMARKET_1_160,384,1,5.953243334287785,0.6931471805599453,Cluster 4,New Items
94,HOME_&_GARDEN_1_106,6597,1,8.794521851788527,0.6931471805599453,Cluster 2,Hot Items
95,SUPERMARKET_3_110,648,1,6.47543271670409,0.6931471805599453,Cluster 4,New Items
96,SUPERMARKET_3_125,1069,1,6.975413927455952,0.6931471805599453,Cluster 1,Common Items
97,SUPERMARKET_2_202,1179,2,7.07326971745971,1.0986122886681098,Cluster 1,Common Items
98,SUPERMARKET_1_157,608,1,6.411818267709897,0.6931471805599453,Cluster 4,New Items
99,SUPERMARKET_3_720,649,1,6.476972362889683,0.6931471805599453,Cluster 4,New Items
100,SUPERMARKET_1_173,13334,1,9.498147436616115,0.6931471805599453,Cluster 2,Hot Items
101,ACCESORIES_2_007,811,5,6.699500340161678,1.791759469228055,Cluster 0,Emerging/Fading Items
102,SUPERMARKET_3_177,8818,1,9.08466376388818,0.6931471805599453,Cluster 2,Hot Items
103,SUPERMARKET_3_313,24261,1,10.096666619330865,0.6931471805599453,Cluster 2,Hot Items
104,SUPERMARKET_3_651,7645,1,8.941937914256359,0.6931471805599453,Cluster 2,Hot Items
105,HOME_&_GARDEN_1_034,2187,1,7.690743163541872,0.6931471805599453,Cluster 1,Common Items
106,ACCESORIES_2_104,233,3,5.455321115357702,1.3862943611198906,Cluster 4,New Items
107,SUPERMARKET_3_080,35080,1,10.465414952351203,0.6931471805599453,Cluster 2,Hot Items
108,HOME_&_GARDEN_2_483,4404,1,8.39049553837028,0.6931471805599453,Cluster 2,Hot Items
109,SUPERMARKET_1_024,3576,1,8.182279739259018,0.6931471805599453,Cluster 1,Common Items
110,SUPERMARKET_3_586,134386,1,11.80847897620243,0.6931471805599453,Cluster 2,Hot Items
111,SUPERMARKET_3_807,7811,1,8.96341629199657,0.6931471805599453,Cluster 2,Hot Items
112,HOME_&_GARDEN_2_355,880,1,6.78105762593618,0.6931471805599453,Cluster 4,New Items
113,SUPERMARKET_1_116,2326,1,7.752335163302292,0.6931471805599453,Cluster 1,Common Items
114,ACCESORIES_1_198,2723,1,7.909856667269403,0.6931471805599453,Cluster 1,Common Items
115,SUPERMARKET_3_134,1495,1,7.310550158534422,0.6931471805599453,Cluster 1,Common Items
116,ACCESORIES_1_240,1384,1,7.233455418621439,0.6931471805599453,Cluster 1,Common Items
117,HOME_&_GARDEN_1_186,11017,1,9.307285578032662,0.6931471805599453,Cluster 2,Hot Items
118,SUPERMARKET_2_243,539,1,6.29156913955832,0.6931471805599453,Cluster 4,New Items
119,SUPERMARKET_2_066,869,8,6.76849321164863,2.1972245773362196,Cluster 0,Emerging/Fading Items
120,SUPERMARKET_3_601,102,6,4.634728988229636,1.9459101490553132,Cluster 0,Emerging/Fading Items
121,SUPERMARKET_3_280,3572,1,8.181160858023409,0.6931471805599453,Cluster 1,Common Items
122,SUPERMARKET_1_130,2181,4,7.687997166393016,1.6094379124341003,Cluster 1,Common Items
123,SUPERMARKET_2_341,436,23,6.07993319509559,3.1780538303479458,Cluster 3,Bad/Old Items
124,SUPERMARKET_3_523,2345,1,7.76046702921342,0.6931471805599453,Cluster 1,Common Items
125,HOME_&_GARDEN_1_069,1097,1,7.001245622069476,0.6931471805599453,Cluster 1,Common Items
126,SUPERMARKET_3_190,2262,1,7.724446645633537,0.6931471805599453,Cluster 1,Common Items
127,SUPERMARKET_1_061,7913,1,8.97638862194537,0.6931471805599453,Cluster 2,Hot Items
128,SUPERMARKET_3_044,927,1,6.833031732786201,0.6931471805599453,Cluster 1,Common Items
129,SUPERMARKET_2_284,1351,3,7.20934025660291,1.3862943611198906,Cluster 1,Common Items
130,ACCESORIES_1_067,10234,1,9.23356849809539,0.6931471805599453,Cluster 2,Hot Items
131,SUPERMARKET_2_324,554,2,6.318968113746434,1.0986122886681098,Cluster 4,New Items
132,HOME_&_GARDEN_1_155,1123,2,7.024649030453636,1.0986122886681098,Cluster 1,Common Items
133,HOME_&_GARDEN_1_349,3119,1,8.045588280803528,0.6931471805599453,Cluster 1,Common Items
134,SUPERMARKET_2_189,3347,1,8.116118431609365,0.6931471805599453,Cluster 1,Common Items
135,HOME_&_GARDEN_1_402,137,1,4.927253685157205,0.6931471805599453,Cluster 4,New Items
136,ACCESORIES_2_031,122,1,4.812184355372417,0.6931471805599453,Cluster 4,New Items
137,SUPERMARKET_2_024,3998,1,8.293799608846818,0.6931471805599453,Cluster 1,Common Items
138,ACCESORIES_2_098,787,2,6.669498089857879,1.0986122886681098,Cluster 4,New Items
139,SUPERMARKET_3_609,2645,1,7.880804344674901,0.6931471805599453,Cluster 1,Common Items
140,SUPERMARKET_3_816,15352,1,9.639066173658899,0.6931471805599453,Cluster 2,Hot Items
141,SUPERMARKET_3_548,404,4,6.003887067106539,1.6094379124341003,Cluster 0,Emerging/Fading Items
142,HOME_&_GARDEN_1_339,27021,1,10.204406628019905,0.6931471805599453,Cluster 2,Hot Items
143,SUPERMARKET_2_089,682,3,6.52649485957079,1.3862943611198906,Cluster 4,New Items
144,SUPERMARKET_2_328,555,2,6.320768294250582,1.0986122886681098,Cluster 4,New Items
145,SUPERMARKET_2_239,119,2,4.787491742782046,1.0986122886681098,Cluster 4,New Items
146,HOME_&_GARDEN_2_219,3182,67,8.065579427282092,4.219507705176107,Cluster 3,Bad/Old Items
147,HOME_&_GARDEN_2_075,2539,5,7.8399193600125825,1.791759469228055,Cluster 1,Common Items
148,SUPERMARKET_3_238,5417,1,8.59748202264504,0.6931471805599453,Cluster 2,Hot Items
149,SUPERMARKET_3_759,3589,1,8.185907481482324,0.6931471805599453,Cluster 1,Common Items
150,SUPERMARKET_3_461,2374,1,7.772752716468742,0.6931471805599453,Cluster 1,Common Items
151,SUPERMARKET_3_519,3967,1,8.286017468404763,0.6931471805599453,Cluster 1,Common Items
152,SUPERMARKET_3_026,5728,1,8.653296274408579,0.6931471805599453,Cluster 2,Hot Items
153,SUPERMARKET_2_272,1395,1,7.241366283322318,0.6931471805599453,Cluster 1,Common Items
154,ACCESORIES_2_117,1121,3,7.022868086082641,1.3862943611198906,Cluster 1,Common Items
155,HOME_&_GARDEN_2_262,1847,1,7.521859252201629,0.6931471805599453,Cluster 1,Common Items
156,HOME_&_GARDEN_2_155,1197,2,7.088408778675395,1.0986122886681098,Cluster 1,Common Items
157,ACCESORIES_1_290,495,5,6.206575926724928,1.791759469228055,Cluster 0,Emerging/Fading Items
158,SUPERMARKET_2_286,1465,1,7.290292882446597,0.6931471805599453,Cluster 1,Common Items
159,SUPERMARKET_3_104,984,2,6.892641641172089,1.0986122886681098,Cluster 1,Common Items
160,SUPERMARKET_1_048,1820,1,7.507141079727608,0.6931471805599453,Cluster 1,Common Items
161,SUPERMARKET_2_393,489,3,6.194405391104672,1.3862943611198906,Cluster 4,New Items
162,SUPERMARKET_2_246,274,2,5.616771097666572,1.0986122886681098,Cluster 4,New Items
163,SUPERMARKET_3_140,4217,1,8.34711636103872,0.6931471805599453,Cluster 1,Common Items
164,SUPERMARKET_2_142,2337,2,7.757051142032013,1.0986122886681098,Cluster 1,Common Items
165,ACCESORIES_1_316,976,9,6.884486652042782,2.302585092994046,Cluster 0,Emerging/Fading Items
166,SUPERMARKET_3_769,19124,1,9.858751658694736,0.6931471805599453,Cluster 2,Hot Items
167,SUPERMARKET_3_355,8627,4,9.062768007509048,1.6094379124341003,Cluster 2,Hot Items
168,SUPERMARKET_3_311,4372,1,8.38320455141292,0.6931471805599453,Cluster 2,Hot Items
169,SUPERMARKET_3_526,14732,1,9.597845154707354,0.6931471805599453,Cluster 2,Hot Items
170,SUPERMARKET_3_268,1111,2,7.013915474810528,1.0986122886681098,Cluster 1,Common Items
171,HOME_&_GARDEN_1_488,1071,4,6.977281341630747,1.6094379124341003,Cluster 0,Emerging/Fading Items
172,HOME_&_GARDEN_2_174,468,8,6.150602768446279,2.1972245773362196,Cluster 0,Emerging/Fading Items
173,SUPERMARKET_2_188,1214,2,7.102499355774649,1.0986122886681098,Cluster 1,Common Items
174,HOME_&_GARDEN_1_433,110,2,4.709530201312334,1.0986122886681098,Cluster 4,New Items
175,HOME_&_GARDEN_1_415,950,1,6.85751406254539,0.6931471805599453,Cluster 1,Common Items
176,HOME_&_GARDEN_2_145,1470,2,7.293697720601438,1.0986122886681098,Cluster 1,Common Items
177,ACCESORIES_1_039,151,8,5.0238805208462765,2.1972245773362196,Cluster 0,Emerging/Fading Items
178,HOME_&_GARDEN_2_472,1962,1,7.5822291942764615,0.6931471805599453,Cluster 1,Common Items
179,SUPERMARKET_3_070,14290,1,9.567385247481795,0.6931471805599453,Cluster 2,Hot Items
180,SUPERMARKET_3_583,3119,1,8.045588280803528,0.6931471805599453,Cluster 1,Common Items
181,SUPERMARKET_3_537,2210,1,7.701200180857446,0.6931471805599453,Cluster 1,Common Items
182,ACCESORIES_2_036,2505,1,7.826443135456014,0.6931471805599453,Cluster 1,Common Items
183,SUPERMARKET_3_805,6238,1,8.738575192110787,0.6931471805599453,Cluster 2,Hot Items
184,SUPERMARKET_1_208,3833,1,8.251663923605589,0.6931471805599453,Cluster 1,Common Items
185,ACCESORIES_2_148,431,8,6.068425588244111,2.1972245773362196,Cluster 0,Emerging/Fading Items
186,SUPERMARKET_3_114,1195,1,7.086737934510577,0.6931471805599453,Cluster 1,Common Items
187,SUPERMARKET_3_817,1853,1,7.5251007461258,0.6931471805599453,Cluster 1,Common Items
188,HOME_&_GARDEN_2_263,300,4,5.707110264748875,1.6094379124341003,Cluster 0,Emerging/Fading Items
189,HOME_&_GARDEN_1_416,13127,2,9.482502632769927,1.0986122886681098,Cluster 2,Hot Items
190,SUPERMARKET_2_211,2119,2,7.659171367666058,1.0986122886681098,Cluster 1,Common Items
191,SUPERMARKET_2_193,209,2,5.3471075307174685,1.0986122886681098,Cluster 4,New Items
192,SUPERMARKET_1_087,5086,1,8.534443544822764,0.6931471805599453,Cluster 2,Hot Items
193,HOME_&_GARDEN_1_177,5718,6,8.651549243915316,1.9459101490553132,Cluster 2,Hot Items
194,SUPERMARKET_3_332,7368,1,8.905037290767,0.6931471805599453,Cluster 2,Hot Items
195,ACCESORIES_1_334,382,1,5.948034989180646,0.6931471805599453,Cluster 4,New Items
196,HOME_&_GARDEN_1_251,6400,1,8.764209507142004,0.6931471805599453,Cluster 2,Hot Items
197,HOME_&_GARDEN_1_296,424,1,6.052089168924417,0.6931471805599453,Cluster 4,New Items
198,HOME_&_GARDEN_2_023,299,9,5.703782474656201,2.302585092994046,Cluster 0,Emerging/Fading Items
199,HOME_&_GARDEN_1_515,5064,1,8.530109416682784,0.6931471805599453,Cluster 2,Hot Items
200,HOME_&_GARDEN_1_161,267,1,5.5909869805108565,0.6931471805599453,Cluster 4,New Items
201,SUPERMARKET_2_248,190,2,5.25227342804663,1.0986122886681098,Cluster 4,New Items
202,HOME_&_GARDEN_2_042,141,36,4.955827057601261,3.6109179126442243,Cluster 3,Bad/Old Items
203,HOME_&_GARDEN_1_400,487,2,6.1903154058531475,1.0986122886681098,Cluster 4,New Items
204,ACCESORIES_1_181,149,3,5.0106352940962555,1.3862943611198906,Cluster 4,New Items
205,ACCESORIES_2_134,231,5,5.44673737166631,1.791759469228055,Cluster 0,Emerging/Fading Items
206,SUPERMARKET_3_386,3799,1,8.242756345714477,0.6931471805599453,Cluster 1,Common Items
207,SUPERMARKET_3_367,7098,1,8.867709208039386,0.6931471805599453,Cluster 2,Hot Items
208,SUPERMARKET_3_189,1631,2,7.397561535524052,1.0986122886681098,Cluster 1,Common Items
209,ACCESORIES_1_301,1145,1,7.044032897274685,0.6931471805599453,Cluster 1,Common Items
210,SUPERMARKET_3_820,3775,1,8.236420527265391,0.6931471805599453,Cluster 1,Common Items
211,SUPERMARKET_2_228,738,1,6.6052979209482015,0.6931471805599453,Cluster 4,New Items
212,HOME_&_GARDEN_2_473,596,6,6.391917113392602,1.9459101490553132,Cluster 0,Emerging/Fading Items
213,SUPERMARKET_3_305,11904,1,9.384713758920963,0.6931471805599453,Cluster 2,Hot Items
214,HOME_&_GARDEN_2_051,1435,1,7.269616749608169,0.6931471805599453,Cluster 1,Common Items
215,SUPERMARKET_3_391,1588,3,7.370860166536716,1.3862943611198906,Cluster 1,Common Items
216,HOME_&_GARDEN_1_080,1249,2,7.1308988302963465,1.0986122886681098,Cluster 1,Common Items
217,HOME_&_GARDEN_2_408,2232,2,7.711101251840158,1.0986122886681098,Cluster 1,Common Items
218,ACCESORIES_1_241,1237,1,7.121252453244542,0.6931471805599453,Cluster 1,Common Items
219,HOME_&_GARDEN_2_285,943,2,6.8501261661455,1.0986122886681098,Cluster 1,Common Items
220,SUPERMARKET_1_081,939,1,6.84587987526405,0.6931471805599453,Cluster 1,Common Items
221,HOME_&_GARDEN_2_235,845,3,6.740519359606223,1.3862943611198906,Cluster 4,New Items
222,SUPERMARKET_3_662,503,2,6.222576268071369,1.0986122886681098,Cluster 4,New Items
223,SUPERMARKET_3_120,88795,1,11.394096882920659,0.6931471805599453,Cluster 2,Hot Items
224,SUPERMARKET_3_620,1350,1,7.208600337960199,0.6931471805599453,Cluster 1,Common Items
225,ACCESORIES_1_038,772,2,6.650279048587422,1.0986122886681098,Cluster 4,New Items
226,SUPERMARKET_3_352,1967,1,7.584773077612199,0.6931471805599453,Cluster 1,Common Items
227,SUPERMARKET_3_187,3543,1,8.173011311724972,0.6931471805599453,Cluster 1,Common Items
228,SUPERMARKET_1_152,1981,1,7.591861714889934,0.6931471805599453,Cluster 1,Common Items
229,ACCESORIES_2_132,238,79,5.476463551931511,4.382026634673881,Cluster 3,Bad/Old Items
230,SUPERMARKET_3_192,4333,1,8.374246182096304,0.6931471805599453,Cluster 2,Hot Items
231,SUPERMARKET_2_001,1314,3,7.181591944611865,1.3862943611198906,Cluster 1,Common Items
232,SUPERMARKET_2_209,136,1,4.919980925828125,0.6931471805599453,Cluster 4,New Items
233,ACCESORIES_1_378,1646,1,7.4067107301776405,0.6931471805599453,Cluster 1,Common Items
234,SUPERMARKET_3_296,237,1,5.472270673671475,0.6931471805599453,Cluster 4,New Items
235,HOME_&_GARDEN_2_036,977,67,6.885509670034818,4.219507705176107,Cluster 3,Bad/Old Items
236,ACCESORIES_2_017,400,1,5.993961427306569,0.6931471805599453,Cluster 4,New Items
237,HOME_&_GARDEN_1_346,1335,2,7.197435354096591,1.0986122886681098,Cluster 1,Common Items
238,HOME_&_GARDEN_2_070,1358,2,7.214504414151143,1.0986122886681098,Cluster 1,Common Items
239,SUPERMARKET_3_522,930,5,6.836259277277067,1.791759469228055,Cluster 0,Emerging/Fading Items
240,SUPERMARKET_3_541,80491,26,11.295913079586258,3.295836866004329,Cluster 2,Hot Items
241,HOME_&_GARDEN_2_348,5888,1,8.68084148294457,0.6931471805599453,Cluster 2,Hot Items
242,SUPERMARKET_3_169,4221,1,8.348064228408266,0.6931471805599453,Cluster 1,Common Items
243,HOME_&_GARDEN_2_034,234,4,5.459585514144159,1.6094379124341003,Cluster 0,Emerging/Fading Items
244,SUPERMARKET_2_017,365,1,5.902633333401366,0.6931471805599453,Cluster 4,New Items
245,HOME_&_GARDEN_1_074,1087,1,6.992096427415888,0.6931471805599453,Cluster 1,Common Items
246,ACCESORIES_1_413,2698,1,7.900636613018005,0.6931471805599453,Cluster 1,Common Items
247,HOME_&_GARDEN_2_421,5335,72,8.58223158759546,4.290459441148391,Cluster 3,Bad/Old Items
248,SUPERMARKET_3_299,8973,1,9.102086786535928,0.6931471805599453,Cluster 2,Hot Items
249,HOME_&_GARDEN_1_089,75,6,4.330733340286331,1.9459101490553132,Cluster 0,Emerging/Fading Items
250,HOME_&_GARDEN_2_401,2149,132,7.673223121121708,4.890349128221754,Cluster 3,Bad/Old Items
251,HOME_&_GARDEN_2_123,109,128,4.700480365792417,4.859812404361672,Cluster 3,Bad/Old Items
252,HOME_&_GARDEN_2_318,215,7,5.375278407684165,2.0794415416798357,Cluster 0,Emerging/Fading Items
253,SUPERMARKET_2_125,1755,1,7.470793774195062,0.6931471805599453,Cluster 1,Common Items
254,SUPERMARKET_1_192,4008,45,8.296297112642508,3.828641396489095,Cluster 3,Bad/Old Items
255,HOME_&_GARDEN_2_346,2799,1,7.937374696163295,0.6931471805599453,Cluster 1,Common Items
256,HOME_&_GARDEN_1_340,576,4,6.3578422665081,1.6094379124341003,Cluster 0,Emerging/Fading Items
257,SUPERMARKET_3_390,985,1,6.893656354602635,0.6931471805599453,Cluster 1,Common Items
258,HOME_&_GARDEN_2_045,350,2,5.860786223465865,1.0986122886681098,Cluster 4,New Items
259,ACCESORIES_2_055,154,1,5.043425116919247,0.6931471805599453,Cluster 4,New Items
260,ACCESORIES_1_180,187,4,5.236441962829949,1.6094379124341003,Cluster 0,Emerging/Fading Items
261,SUPERMARKET_2_047,2757,1,7.922261058353247,0.6931471805599453,Cluster 1,Common Items
262,SUPERMARKET_3_316,2326,1,7.752335163302292,0.6931471805599453,Cluster 1,Common Items
263,SUPERMARKET_3_151,7463,1,8.91784674252718,0.6931471805599453,Cluster 2,Hot Items
264,HOME_&_GARDEN_2_133,1202,1,7.0925737159746784,0.6931471805599453,Cluster 1,Common Items
265,SUPERMARKET_1_095,250,15,5.5254529391317835,2.772588722239781,Cluster 0,Emerging/Fading Items
266,HOME_&_GARDEN_1_431,2891,1,7.969703583278656,0.6931471805599453,Cluster 1,Common Items
267,ACCESORIES_1_360,421,16,6.045005314036012,2.833213344056216,Cluster 0,Emerging/Fading Items
268,ACCESORIES_1_414,1235,2,7.119635638017636,1.0986122886681098,Cluster 1,Common Items
269,ACCESORIES_1_137,1216,5,7.104144092987527,1.791759469228055,Cluster 0,Emerging/Fading Items
270,HOME_&_GARDEN_2_229,993,1,6.901737206656574,0.6931471805599453,Cluster 1,Common Items
271,ACCESORIES_2_061,645,195,6.470799503782602,5.278114659230517,Cluster 3,Bad/Old Items
272,ACCESORIES_1_269,115,5,4.7535901911063645,1.791759469228055,Cluster 0,Emerging/Fading Items
273,HOME_&_GARDEN_1_418,23111,1,10.048107242146072,0.6931471805599453,Cluster 2,Hot Items
274,ACCESORIES_1_036,1830,6,7.5126175446745105,1.9459101490553132,Cluster 0,Emerging/Fading Items
275,HOME_&_GARDEN_1_334,36811,1,10.513579157958748,0.6931471805599453,Cluster 2,Hot Items
