,item,frequency,recency,frequency_ln,recency_ln,Cluster,Cluster_name
21396,ACCESORIES_1_054,111,3,4.718498871295094,1.3862943611198906,Cluster 4,New Items
21397,ACCESORIES_1_055,416,4,6.0330862217988015,1.6094379124341003,Cluster 0,Emerging/Fading Items
21398,ACCESORIES_1_056,3062,1,8.027150106832774,0.6931471805599453,Cluster 1,Common Items
21399,ACCESORIES_1_057,1557,1,7.351158226430694,0.6931471805599453,Cluster 1,Common Items
21400,ACCESORIES_1_058,505,5,6.226536669287466,1.791759469228055,Cluster 0,Emerging/Fading Items
21401,ACCESORIES_1_060,490,2,6.19644412779452,1.0986122886681098,Cluster 4,New Items
21402,ACCESORIES_1_061,976,1,6.884486652042782,0.6931471805599453,Cluster 1,Common Items
21403,ACCESORIES_1_062,104,3,4.653960350157523,1.3862943611198906,Cluster 4,New Items
21404,ACCESORIES_1_063,684,3,6.529418838262226,1.3862943611198906,Cluster 4,New Items
21405,ACCESORIES_1_064,607,4,6.410174881966167,1.6094379124341003,Cluster 0,Emerging/Fading Items
21406,ACCESORIES_1_065,81,1,4.406719247264253,0.6931471805599453,Cluster 4,New Items
21407,ACCESORIES_1_066,185,15,5.225746673713202,2.772588722239781,Cluster 0,Emerging/Fading Items
21408,ACCESORIES_1_067,10541,1,9.263122557415151,0.6931471805599453,Cluster 2,Hot Items
21409,ACCESORIES_1_068,657,7,6.489204931325317,2.0794415416798357,Cluster 0,Emerging/Fading Items
21410,ACCESORIES_1_069,436,2,6.07993319509559,1.0986122886681098,Cluster 4,New Items
21411,ACCESORIES_1_070,112,5,4.727387818712341,1.791759469228055,Cluster 0,Emerging/Fading Items
21412,ACCESORIES_1_072,1055,1,6.962243464266207,0.6931471805599453,Cluster 1,Common Items
21413,ACCESORIES_1_073,1495,5,7.310550158534422,1.791759469228055,Cluster 0,Emerging/Fading Items
21414,ACCESORIES_1_074,1430,4,7.266128779556451,1.6094379124341003,Cluster 1,Common Items
21415,ACCESORIES_1_075,754,1,6.626717749249025,0.6931471805599453,Cluster 4,New Items
21416,ACCESORIES_1_076,433,5,6.073044534100405,1.791759469228055,Cluster 0,Emerging/Fading Items
21417,ACCESORIES_1_077,378,3,5.937536205082426,1.3862943611198906,Cluster 4,New Items
21418,ACCESORIES_1_078,1863,1,7.530479995245536,0.6931471805599453,Cluster 1,Common Items
21419,ACCESORIES_1_079,1773,1,7.480992162869525,0.6931471805599453,Cluster 1,Common Items
21420,ACCESORIES_1_080,6411,1,8.765926513729443,0.6931471805599453,Cluster 2,Hot Items
21421,ACCESORIES_1_081,737,1,6.6039438246004725,0.6931471805599453,Cluster 4,New Items
21422,ACCESORIES_1_082,189,73,5.247024072160486,4.30406509320417,Cluster 3,Bad/Old Items
21423,ACCESORIES_1_083,295,3,5.69035945432406,1.3862943611198906,Cluster 4,New Items
21424,ACCESORIES_1_084,1263,1,7.142036574706803,0.6931471805599453,Cluster 1,Common Items
21425,ACCESORIES_1_085,867,2,6.7661917146603505,1.0986122886681098,Cluster 4,New Items
21426,ACCESORIES_1_086,725,1,6.587550014824796,0.6931471805599453,Cluster 4,New Items
21427,ACCESORIES_1_087,450,1,6.111467339502679,0.6931471805599453,Cluster 4,New Items
21428,ACCESORIES_1_088,1015,1,6.923628628138427,0.6931471805599453,Cluster 1,Common Items
21429,ACCESORIES_1_089,3137,1,8.051340933292979,0.6931471805599453,Cluster 1,Common Items
21430,ACCESORIES_1_090,2080,3,7.640603826393634,1.3862943611198906,Cluster 1,Common Items
21431,ACCESORIES_1_091,205,3,5.327876168789581,1.3862943611198906,Cluster 4,New Items
21432,ACCESORIES_1_092,941,1,6.848005274576363,0.6931471805599453,Cluster 1,Common Items
21433,ACCESORIES_1_093,601,2,6.400257445308821,1.0986122886681098,Cluster 4,New Items
21434,ACCESORIES_1_094,183,2,5.214935757608986,1.0986122886681098,Cluster 4,New Items
21435,ACCESORIES_1_095,756,8,6.6293632534374485,2.1972245773362196,Cluster 0,Emerging/Fading Items
21436,ACCESORIES_1_097,1722,1,7.45182223652793,0.6931471805599453,Cluster 1,Common Items
21437,ACCESORIES_1_098,229,22,5.438079308923196,3.1354942159291497,Cluster 3,Bad/Old Items
21438,ACCESORIES_1_099,1007,1,6.915723448631314,0.6931471805599453,Cluster 1,Common Items
21439,ACCESORIES_1_100,757,2,6.630683385642372,1.0986122886681098,Cluster 4,New Items
21440,ACCESORIES_1_102,452,1,6.115892125483034,0.6931471805599453,Cluster 4,New Items
21441,ACCESORIES_1_103,4264,2,8.35819745992578,1.0986122886681098,Cluster 1,Common Items
21442,ACCESORIES_1_104,194,4,5.272999558563747,1.6094379124341003,Cluster 0,Emerging/Fading Items
21443,ACCESORIES_1_105,596,3,6.391917113392602,1.3862943611198906,Cluster 4,New Items
21444,ACCESORIES_1_106,559,9,6.327936783729195,2.302585092994046,Cluster 0,Emerging/Fading Items
21445,ACCESORIES_1_107,516,1,6.248042874508429,0.6931471805599453,Cluster 4,New Items
21446,ACCESORIES_1_108,5941,1,8.689801056022553,0.6931471805599453,Cluster 2,Hot Items
21447,ACCESORIES_1_109,368,2,5.910796644040527,1.0986122886681098,Cluster 4,New Items
21448,ACCESORIES_1_110,470,6,6.154858094016418,1.9459101490553132,Cluster 0,Emerging/Fading Items
21449,ACCESORIES_1_111,1969,1,7.585788821732034,0.6931471805599453,Cluster 1,Common Items
21450,ACCESORIES_1_112,275,17,5.62040086571715,2.8903717578961645,Cluster 0,Emerging/Fading Items
21451,ACCESORIES_1_113,103,2,4.6443908991413725,1.0986122886681098,Cluster 4,New Items
21452,ACCESORIES_1_114,477,1,6.169610732491456,0.6931471805599453,Cluster 4,New Items
21453,ACCESORIES_1_115,2192,1,7.693025748417888,0.6931471805599453,Cluster 1,Common Items
21454,ACCESORIES_1_116,105,37,4.663439094112067,3.6375861597263857,Cluster 3,Bad/Old Items
21455,ACCESORIES_1_117,1084,1,6.98933526597456,0.6931471805599453,Cluster 1,Common Items
21456,ACCESORIES_1_118,264,3,5.579729825986222,1.3862943611198906,Cluster 4,New Items
21457,ACCESORIES_1_119,900,2,6.803505257608338,1.0986122886681098,Cluster 4,New Items
21458,ACCESORIES_1_120,555,5,6.320768294250582,1.791759469228055,Cluster 0,Emerging/Fading Items
21459,ACCESORIES_1_121,355,8,5.87493073085203,2.1972245773362196,Cluster 0,Emerging/Fading Items
21460,ACCESORIES_1_122,946,2,6.853299093186078,1.0986122886681098,Cluster 1,Common Items
21461,ACCESORIES_1_123,230,3,5.442417710521793,1.3862943611198906,Cluster 4,New Items
21462,ACCESORIES_1_124,1249,1,7.1308988302963465,0.6931471805599453,Cluster 1,Common Items
21463,ACCESORIES_1_125,206,2,5.332718793265369,1.0986122886681098,Cluster 4,New Items
21464,ACCESORIES_1_126,102,1,4.634728988229636,0.6931471805599453,Cluster 4,New Items
21465,ACCESORIES_1_127,2176,4,7.685703061234547,1.6094379124341003,Cluster 1,Common Items
21466,ACCESORIES_1_128,422,4,6.0473721790462776,1.6094379124341003,Cluster 0,Emerging/Fading Items
21467,ACCESORIES_1_129,2193,1,7.693481640835175,0.6931471805599453,Cluster 1,Common Items
21468,ACCESORIES_1_130,2716,1,7.907283609426348,0.6931471805599453,Cluster 1,Common Items
21469,ACCESORIES_1_131,1674,2,7.423568444259167,1.0986122886681098,Cluster 1,Common Items
21470,ACCESORIES_1_132,1225,2,7.111512116496157,1.0986122886681098,Cluster 1,Common Items
21471,ACCESORIES_1_133,466,2,6.1463292576688975,1.0986122886681098,Cluster 4,New Items
21472,ACCESORIES_1_134,6276,1,8.744647438317532,0.6931471805599453,Cluster 2,Hot Items
21473,ACCESORIES_1_135,230,2,5.442417710521793,1.0986122886681098,Cluster 4,New Items
21474,ACCESORIES_1_136,72,12,4.290459441148391,2.5649493574615367,Cluster 0,Emerging/Fading Items
21475,ACCESORIES_1_137,750,1,6.621405651764134,0.6931471805599453,Cluster 4,New Items
21476,ACCESORIES_1_138,252,5,5.53338948872752,1.791759469228055,Cluster 0,Emerging/Fading Items
21477,ACCESORIES_1_139,695,3,6.54534966033442,1.3862943611198906,Cluster 4,New Items
21478,ACCESORIES_1_140,200,8,5.303304908059076,2.1972245773362196,Cluster 0,Emerging/Fading Items
21479,ACCESORIES_1_141,1272,1,7.149131598557407,0.6931471805599453,Cluster 1,Common Items
21480,ACCESORIES_1_142,3925,1,8.275376374836407,0.6931471805599453,Cluster 1,Common Items
21481,ACCESORIES_1_143,624,2,6.437751649736401,1.0986122886681098,Cluster 4,New Items
21482,ACCESORIES_1_144,1066,2,6.9726062513017535,1.0986122886681098,Cluster 1,Common Items
21483,ACCESORIES_1_145,495,9,6.206575926724928,2.302585092994046,Cluster 0,Emerging/Fading Items
21484,ACCESORIES_1_146,402,2,5.998936561946683,1.0986122886681098,Cluster 4,New Items
21485,ACCESORIES_1_147,1401,9,7.2456550675945355,2.302585092994046,Cluster 0,Emerging/Fading Items
21486,ACCESORIES_1_148,630,3,6.447305862541213,1.3862943611198906,Cluster 4,New Items
21487,ACCESORIES_1_149,1019,1,6.927557906278317,0.6931471805599453,Cluster 1,Common Items
21488,ACCESORIES_1_150,1792,1,7.491645473605133,0.6931471805599453,Cluster 1,Common Items
21489,ACCESORIES_1_151,1571,2,7.360103972989152,1.0986122886681098,Cluster 1,Common Items
21490,ACCESORIES_1_152,521,5,6.257667587882639,1.791759469228055,Cluster 0,Emerging/Fading Items
21491,ACCESORIES_1_153,5415,1,8.59711281459211,0.6931471805599453,Cluster 2,Hot Items
21492,ACCESORIES_1_154,1554,1,7.349230824613334,0.6931471805599453,Cluster 1,Common Items
21493,ACCESORIES_1_155,167,12,5.123963979403259,2.5649493574615367,Cluster 0,Emerging/Fading Items
21494,ACCESORIES_1_156,466,1,6.1463292576688975,0.6931471805599453,Cluster 4,New Items
21495,ACCESORIES_1_157,981,2,6.889591308354466,1.0986122886681098,Cluster 1,Common Items
21496,ACCESORIES_1_158,1684,1,7.429520842786462,0.6931471805599453,Cluster 1,Common Items
21497,ACCESORIES_1_159,1305,3,7.174724309836376,1.3862943611198906,Cluster 1,Common Items
21498,ACCESORIES_1_160,551,6,6.313548046277095,1.9459101490553132,Cluster 0,Emerging/Fading Items
21499,ACCESORIES_1_161,238,3,5.476463551931511,1.3862943611198906,Cluster 4,New Items
21500,ACCESORIES_1_162,410,2,6.018593214496234,1.0986122886681098,Cluster 4,New Items
21501,ACCESORIES_1_163,419,3,6.040254711277414,1.3862943611198906,Cluster 4,New Items
21502,ACCESORIES_1_164,334,16,5.814130531825066,2.833213344056216,Cluster 0,Emerging/Fading Items
21503,ACCESORIES_1_165,301,40,5.71042701737487,3.713572066704308,Cluster 3,Bad/Old Items
21504,ACCESORIES_1_166,347,1,5.8522024797744745,0.6931471805599453,Cluster 4,New Items
21505,ACCESORIES_1_167,1574,5,7.362010551259734,1.791759469228055,Cluster 0,Emerging/Fading Items
21506,ACCESORIES_1_168,255,3,5.545177444479562,1.3862943611198906,Cluster 4,New Items
21507,ACCESORIES_1_169,7418,1,8.911799556189527,0.6931471805599453,Cluster 2,Hot Items
21508,ACCESORIES_1_170,318,2,5.765191102784844,1.0986122886681098,Cluster 4,New Items
21509,ACCESORIES_1_171,437,3,6.082218910376446,1.3862943611198906,Cluster 4,New Items
21510,ACCESORIES_1_172,1221,4,7.108244139731541,1.6094379124341003,Cluster 0,Emerging/Fading Items
21511,ACCESORIES_1_173,532,2,6.278521424165844,1.0986122886681098,Cluster 4,New Items
21512,ACCESORIES_1_174,83,4,4.430816798843313,1.6094379124341003,Cluster 0,Emerging/Fading Items
21513,ACCESORIES_1_175,578,4,6.361302477572996,1.6094379124341003,Cluster 0,Emerging/Fading Items
21514,ACCESORIES_1_176,271,2,5.605802066295998,1.0986122886681098,Cluster 4,New Items
21515,ACCESORIES_1_177,1193,3,7.085064293952548,1.3862943611198906,Cluster 1,Common Items
21516,ACCESORIES_1_178,10287,1,9.2387334464774,0.6931471805599453,Cluster 2,Hot Items
21517,ACCESORIES_1_179,632,2,6.450470422144176,1.0986122886681098,Cluster 4,New Items
21518,ACCESORIES_1_180,112,1,4.727387818712341,0.6931471805599453,Cluster 4,New Items
21519,ACCESORIES_1_181,87,4,4.477336814478207,1.6094379124341003,Cluster 0,Emerging/Fading Items
21520,ACCESORIES_1_183,148,4,5.003946305945459,1.6094379124341003,Cluster 0,Emerging/Fading Items
21521,ACCESORIES_1_184,956,1,6.863803391452954,0.6931471805599453,Cluster 1,Common Items
21522,ACCESORIES_1_185,515,7,6.246106765481563,2.0794415416798357,Cluster 0,Emerging/Fading Items
21523,ACCESORIES_1_186,117,1,4.770684624465665,0.6931471805599453,Cluster 4,New Items
21524,ACCESORIES_1_187,349,16,5.857933154483459,2.833213344056216,Cluster 0,Emerging/Fading Items
21525,ACCESORIES_1_188,269,1,5.598421958998375,0.6931471805599453,Cluster 4,New Items
21526,ACCESORIES_1_189,7462,1,8.917712757131387,0.6931471805599453,Cluster 2,Hot Items
21527,ACCESORIES_1_190,183,1,5.214935757608986,0.6931471805599453,Cluster 4,New Items
21528,ACCESORIES_1_191,111,15,4.718498871295094,2.772588722239781,Cluster 0,Emerging/Fading Items
21529,ACCESORIES_1_192,113,6,4.736198448394496,1.9459101490553132,Cluster 0,Emerging/Fading Items
21530,ACCESORIES_1_193,434,1,6.075346031088684,0.6931471805599453,Cluster 4,New Items
21531,ACCESORIES_1_194,3583,1,8.18423477409482,0.6931471805599453,Cluster 1,Common Items
21532,ACCESORIES_1_195,963,4,6.871091294610546,1.6094379124341003,Cluster 0,Emerging/Fading Items
21533,ACCESORIES_1_197,451,14,6.113682179832232,2.70805020110221,Cluster 0,Emerging/Fading Items
21534,ACCESORIES_1_198,297,1,5.697093486505405,0.6931471805599453,Cluster 4,New Items
21535,ACCESORIES_1_199,776,4,6.655440350367647,1.6094379124341003,Cluster 0,Emerging/Fading Items
21536,ACCESORIES_1_200,1668,1,7.419979923661835,0.6931471805599453,Cluster 1,Common Items
21537,ACCESORIES_1_201,536,1,6.285998094508865,0.6931471805599453,Cluster 4,New Items
21538,ACCESORIES_1_202,2851,1,7.955775781534187,0.6931471805599453,Cluster 1,Common Items
21539,ACCESORIES_1_203,891,2,6.79346613258001,1.0986122886681098,Cluster 4,New Items
21540,ACCESORIES_1_204,409,1,6.016157159698354,0.6931471805599453,Cluster 4,New Items
21541,ACCESORIES_1_205,97,6,4.584967478670572,1.9459101490553132,Cluster 0,Emerging/Fading Items
21542,ACCESORIES_1_206,892,2,6.794586580876499,1.0986122886681098,Cluster 4,New Items
21543,ACCESORIES_1_207,706,2,6.561030665896573,1.0986122886681098,Cluster 4,New Items
21544,ACCESORIES_1_208,691,1,6.539585955617669,0.6931471805599453,Cluster 4,New Items
21545,ACCESORIES_1_209,3288,2,8.098338846189057,1.0986122886681098,Cluster 1,Common Items
21546,ACCESORIES_1_210,599,7,6.396929655216146,2.0794415416798357,Cluster 0,Emerging/Fading Items
21547,ACCESORIES_1_211,1453,3,7.282073658093465,1.3862943611198906,Cluster 1,Common Items
21548,ACCESORIES_1_212,101,1,4.624972813284271,0.6931471805599453,Cluster 4,New Items
21549,ACCESORIES_1_213,577,5,6.359573868672378,1.791759469228055,Cluster 0,Emerging/Fading Items
21550,ACCESORIES_1_214,224,1,5.41610040220442,0.6931471805599453,Cluster 4,New Items
21551,ACCESORIES_1_215,634,2,6.453624998892692,1.0986122886681098,Cluster 4,New Items
21552,ACCESORIES_1_216,1470,1,7.293697720601438,0.6931471805599453,Cluster 1,Common Items
21553,ACCESORIES_1_217,437,4,6.082218910376446,1.6094379124341003,Cluster 0,Emerging/Fading Items
21554,ACCESORIES_1_218,326,2,5.7899601708972535,1.0986122886681098,Cluster 4,New Items
21555,ACCESORIES_1_219,185,6,5.225746673713202,1.9459101490553132,Cluster 0,Emerging/Fading Items
21556,ACCESORIES_1_220,2227,1,7.708859601047175,0.6931471805599453,Cluster 1,Common Items
21557,ACCESORIES_1_221,643,1,6.467698726104354,0.6931471805599453,Cluster 4,New Items
21558,ACCESORIES_1_223,528,6,6.270988431858299,1.9459101490553132,Cluster 0,Emerging/Fading Items
21559,ACCESORIES_1_224,293,8,5.683579767338681,2.1972245773362196,Cluster 0,Emerging/Fading Items
21560,ACCESORIES_1_225,597,6,6.393590753950631,1.9459101490553132,Cluster 0,Emerging/Fading Items
21561,ACCESORIES_1_226,812,1,6.70073110954781,0.6931471805599453,Cluster 4,New Items
21562,ACCESORIES_1_227,453,10,6.118097198041348,2.3978952727983707,Cluster 0,Emerging/Fading Items
21563,ACCESORIES_1_228,925,1,6.8308742346461795,0.6931471805599453,Cluster 1,Common Items
21564,ACCESORIES_1_229,195,1,5.278114659230517,0.6931471805599453,Cluster 4,New Items
21565,ACCESORIES_1_230,136,17,4.919980925828125,2.8903717578961645,Cluster 0,Emerging/Fading Items
21566,ACCESORIES_1_231,550,2,6.311734809152915,1.0986122886681098,Cluster 4,New Items
21567,ACCESORIES_1_232,1245,1,7.1276936993473985,0.6931471805599453,Cluster 1,Common Items
21568,ACCESORIES_1_233,4304,2,8.367532416861831,1.0986122886681098,Cluster 1,Common Items
21569,ACCESORIES_1_234,3709,1,8.21878715560148,0.6931471805599453,Cluster 1,Common Items
21570,ACCESORIES_1_235,3994,2,8.292798858200374,1.0986122886681098,Cluster 1,Common Items
21571,ACCESORIES_1_236,906,126,6.810142450115136,4.844187086458591,Cluster 3,Bad/Old Items
21572,ACCESORIES_1_237,459,4,6.131226489483141,1.6094379124341003,Cluster 0,Emerging/Fading Items
21573,ACCESORIES_1_238,837,5,6.731018100482083,1.791759469228055,Cluster 0,Emerging/Fading Items
21574,ACCESORIES_1_239,980,3,6.8885724595653635,1.3862943611198906,Cluster 1,Common Items
21575,ACCESORIES_1_240,785,2,6.666956792429207,1.0986122886681098,Cluster 4,New Items
21576,ACCESORIES_1_241,233,2,5.455321115357702,1.0986122886681098,Cluster 4,New Items
21577,ACCESORIES_1_242,3152,1,8.056109659545061,0.6931471805599453,Cluster 1,Common Items
21578,ACCESORIES_1_243,107,24,4.68213122712422,3.2188758248682006,Cluster 3,Bad/Old Items
21579,ACCESORIES_1_244,11329,1,9.335209354022052,0.6931471805599453,Cluster 2,Hot Items
21580,ACCESORIES_1_245,395,3,5.981414211254481,1.3862943611198906,Cluster 4,New Items
21581,ACCESORIES_1_246,356,2,5.877735781779639,1.0986122886681098,Cluster 4,New Items
21582,ACCESORIES_1_247,316,2,5.75890177387728,1.0986122886681098,Cluster 4,New Items
21583,ACCESORIES_1_248,4210,1,8.345455428161928,0.6931471805599453,Cluster 1,Common Items
21584,ACCESORIES_1_249,2308,1,7.744569809354496,0.6931471805599453,Cluster 1,Common Items
21585,ACCESORIES_1_250,165,6,5.111987788356544,1.9459101490553132,Cluster 0,Emerging/Fading Items
21586,ACCESORIES_1_251,822,1,6.71295620067707,0.6931471805599453,Cluster 4,New Items
21587,ACCESORIES_1_252,1110,2,7.01301578963963,1.0986122886681098,Cluster 1,Common Items
21588,ACCESORIES_1_253,821,1,6.71174039505618,0.6931471805599453,Cluster 4,New Items
21589,ACCESORIES_1_254,4054,1,8.307705966549513,0.6931471805599453,Cluster 1,Common Items
21590,ACCESORIES_1_255,943,1,6.8501261661455,0.6931471805599453,Cluster 1,Common Items
21591,ACCESORIES_1_256,7750,1,8.955577146281511,0.6931471805599453,Cluster 2,Hot Items
21592,ACCESORIES_1_257,156,4,5.056245805348308,1.6094379124341003,Cluster 0,Emerging/Fading Items
21593,ACCESORIES_1_258,1242,2,7.1252830915107115,1.0986122886681098,Cluster 1,Common Items
21594,ACCESORIES_1_259,341,1,5.834810737062605,0.6931471805599453,Cluster 4,New Items
21595,ACCESORIES_1_260,455,219,6.1224928095143865,5.393627546352362,Cluster 3,Bad/Old Items
21596,ACCESORIES_1_261,678,1,6.520621127558696,0.6931471805599453,Cluster 4,New Items
21597,ACCESORIES_1_262,255,2,5.545177444479562,1.0986122886681098,Cluster 4,New Items
21598,ACCESORIES_1_263,332,1,5.808142489980444,0.6931471805599453,Cluster 4,New Items
21599,ACCESORIES_1_264,547,5,6.306275286948016,1.791759469228055,Cluster 0,Emerging/Fading Items
21600,ACCESORIES_1_265,423,1,6.049733455231958,0.6931471805599453,Cluster 4,New Items
21601,ACCESORIES_1_266,374,2,5.926926025970411,1.0986122886681098,Cluster 4,New Items
21602,ACCESORIES_1_267,86,40,4.465908118654584,3.713572066704308,Cluster 3,Bad/Old Items
21603,ACCESORIES_1_268,9444,1,9.15324077993561,0.6931471805599453,Cluster 2,Hot Items
21604,ACCESORIES_1_269,196,9,5.2832037287379885,2.302585092994046,Cluster 0,Emerging/Fading Items
21605,ACCESORIES_1_270,1532,3,7.334981878871814,1.3862943611198906,Cluster 1,Common Items
21606,ACCESORIES_1_271,126,19,4.844187086458591,2.995732273553991,Cluster 0,Emerging/Fading Items
21607,ACCESORIES_1_272,278,1,5.631211781821365,0.6931471805599453,Cluster 4,New Items
21608,ACCESORIES_1_273,1012,1,6.920671504248683,0.6931471805599453,Cluster 1,Common Items
21609,ACCESORIES_1_274,516,2,6.248042874508429,1.0986122886681098,Cluster 4,New Items
21610,ACCESORIES_1_275,457,199,6.126869184114185,5.298317366548036,Cluster 3,Bad/Old Items
21611,ACCESORIES_1_276,1197,2,7.088408778675395,1.0986122886681098,Cluster 1,Common Items
21612,ACCESORIES_1_277,2408,1,7.786967002614872,0.6931471805599453,Cluster 1,Common Items
21613,ACCESORIES_1_278,11773,1,9.373648989588206,0.6931471805599453,Cluster 2,Hot Items
21614,ACCESORIES_1_279,604,1,6.405228458030842,0.6931471805599453,Cluster 4,New Items
21615,ACCESORIES_1_280,598,2,6.395261598115449,1.0986122886681098,Cluster 4,New Items
21616,ACCESORIES_1_281,1034,1,6.942156705699469,0.6931471805599453,Cluster 1,Common Items
21617,ACCESORIES_1_282,886,3,6.787844982309579,1.3862943611198906,Cluster 4,New Items
21618,ACCESORIES_1_283,240,1,5.484796933490655,0.6931471805599453,Cluster 4,New Items
21619,ACCESORIES_1_284,136,1,4.919980925828125,0.6931471805599453,Cluster 4,New Items
21620,ACCESORIES_1_285,135,1,4.912654885736052,0.6931471805599453,Cluster 4,New Items
21621,ACCESORIES_1_286,3196,2,8.069968149059841,1.0986122886681098,Cluster 1,Common Items
21622,ACCESORIES_1_287,575,2,6.3561076606958915,1.0986122886681098,Cluster 4,New Items
