,item,frequency,recency,frequency_ln,recency_ln,Cluster,Cluster_name
50,ACCESORIES_1_051,263,4,5.575949103146316,1.6094379124341003,Cluster 0,Emerging/Fading Items
51,ACCESORIES_1_052,124,4,4.8283137373023015,1.6094379124341003,Cluster 0,Emerging/Fading Items
52,ACCESORIES_1_053,160,9,5.081404364984463,2.302585092994046,Cluster 0,Emerging/Fading Items
53,ACCESORIES_1_054,195,1,5.278114659230517,0.6931471805599453,Cluster 4,New Items
54,ACCESORIES_1_055,3203,1,8.07215530818825,0.6931471805599453,Cluster 1,Common Items
55,ACCESORIES_1_056,1572,1,7.360739903058278,0.6931471805599453,Cluster 1,Common Items
56,ACCESORIES_1_057,1198,1,7.089243155027514,0.6931471805599453,Cluster 1,Common Items
57,ACCESORIES_1_058,856,1,6.75343791859778,0.6931471805599453,Cluster 4,New Items
58,ACCESORIES_1_060,353,2,5.869296913133774,1.0986122886681098,Cluster 4,New Items
59,ACCESORIES_1_061,579,10,6.363028103540465,2.3978952727983707,Cluster 0,Emerging/Fading Items
60,ACCESORIES_1_062,117,9,4.770684624465665,2.302585092994046,Cluster 0,Emerging/Fading Items
61,ACCESORIES_1_063,344,20,5.84354441703136,3.044522437723423,Cluster 0,Emerging/Fading Items
62,ACCESORIES_1_064,2919,5,7.979338895262328,1.791759469228055,Cluster 1,Common Items
63,ACCESORIES_1_065,166,15,5.117993812416755,2.772588722239781,Cluster 0,Emerging/Fading Items
64,ACCESORIES_1_066,466,2,6.1463292576688975,1.0986122886681098,Cluster 4,New Items
65,ACCESORIES_1_067,9926,1,9.203013596589722,0.6931471805599453,Cluster 2,Hot Items
66,ACCESORIES_1_068,1796,3,7.493873886783559,1.3862943611198906,Cluster 1,Common Items
67,ACCESORIES_1_069,736,2,6.602587892189336,1.0986122886681098,Cluster 4,New Items
68,ACCESORIES_1_070,166,15,5.117993812416755,2.772588722239781,Cluster 0,Emerging/Fading Items
69,ACCESORIES_1_072,1129,1,7.029972911706386,0.6931471805599453,Cluster 1,Common Items
70,ACCESORIES_1_073,763,1,6.638567789166521,0.6931471805599453,Cluster 4,New Items
71,ACCESORIES_1_074,3061,1,8.026823576217629,0.6931471805599453,Cluster 1,Common Items
72,ACCESORIES_1_075,1117,3,7.0192966537150445,1.3862943611198906,Cluster 1,Common Items
73,ACCESORIES_1_076,1130,2,7.030857476116121,1.0986122886681098,Cluster 1,Common Items
74,ACCESORIES_1_077,470,2,6.154858094016418,1.0986122886681098,Cluster 4,New Items
75,ACCESORIES_1_078,3728,1,8.22389538017882,0.6931471805599453,Cluster 1,Common Items
76,ACCESORIES_1_079,2013,1,7.607878073278507,0.6931471805599453,Cluster 1,Common Items
77,ACCESORIES_1_080,6567,1,8.789964651132264,0.6931471805599453,Cluster 2,Hot Items
78,ACCESORIES_1_081,1100,2,7.00397413672268,1.0986122886681098,Cluster 1,Common Items
79,ACCESORIES_1_082,264,2,5.579729825986222,1.0986122886681098,Cluster 4,New Items
80,ACCESORIES_1_083,374,1,5.926926025970411,0.6931471805599453,Cluster 4,New Items
81,ACCESORIES_1_084,1656,2,7.4127640174265625,1.0986122886681098,Cluster 1,Common Items
82,ACCESORIES_1_085,1790,1,7.490529402060711,0.6931471805599453,Cluster 1,Common Items
83,ACCESORIES_1_086,2031,1,7.616775808698373,0.6931471805599453,Cluster 1,Common Items
84,ACCESORIES_1_087,1074,1,6.980075940561763,0.6931471805599453,Cluster 1,Common Items
85,ACCESORIES_1_088,860,2,6.7580945044277305,1.0986122886681098,Cluster 4,New Items
86,ACCESORIES_1_089,3079,1,8.03268487596762,0.6931471805599453,Cluster 1,Common Items
87,ACCESORIES_1_090,3212,1,8.074960359115858,0.6931471805599453,Cluster 1,Common Items
88,ACCESORIES_1_091,642,2,6.466144724237619,1.0986122886681098,Cluster 4,New Items
89,ACCESORIES_1_092,437,25,6.082218910376446,3.258096538021482,Cluster 3,Bad/Old Items
90,ACCESORIES_1_093,360,1,5.8888779583328805,0.6931471805599453,Cluster 4,New Items
91,ACCESORIES_1_094,637,2,6.45833828334479,1.0986122886681098,Cluster 4,New Items
92,ACCESORIES_1_095,262,160,5.572154032177765,5.081404364984463,Cluster 3,Bad/Old Items
93,ACCESORIES_1_097,1083,3,6.988413181999592,1.3862943611198906,Cluster 1,Common Items
94,ACCESORIES_1_098,866,1,6.7650389767805414,0.6931471805599453,Cluster 4,New Items
95,ACCESORIES_1_099,1847,1,7.521859252201629,0.6931471805599453,Cluster 1,Common Items
96,ACCESORIES_1_100,1362,1,7.217443431696533,0.6931471805599453,Cluster 1,Common Items
97,ACCESORIES_1_102,220,2,5.3981627015177525,1.0986122886681098,Cluster 4,New Items
98,ACCESORIES_1_103,7941,1,8.979920411691197,0.6931471805599453,Cluster 2,Hot Items
99,ACCESORIES_1_104,199,1,5.298317366548036,0.6931471805599453,Cluster 4,New Items
100,ACCESORIES_1_105,1604,8,7.380879035564116,2.1972245773362196,Cluster 0,Emerging/Fading Items
101,ACCESORIES_1_106,531,2,6.2766434893416445,1.0986122886681098,Cluster 4,New Items
102,ACCESORIES_1_107,143,9,4.969813299576001,2.302585092994046,Cluster 0,Emerging/Fading Items
103,ACCESORIES_1_108,2077,1,7.639161171659173,0.6931471805599453,Cluster 1,Common Items
104,ACCESORIES_1_109,870,1,6.769641976852503,0.6931471805599453,Cluster 4,New Items
105,ACCESORIES_1_110,361,3,5.8916442118257715,1.3862943611198906,Cluster 4,New Items
106,ACCESORIES_1_111,955,1,6.862757913051401,0.6931471805599453,Cluster 1,Common Items
107,ACCESORIES_1_112,199,8,5.298317366548036,2.1972245773362196,Cluster 0,Emerging/Fading Items
108,ACCESORIES_1_113,186,5,5.231108616854587,1.791759469228055,Cluster 0,Emerging/Fading Items
109,ACCESORIES_1_114,406,2,6.008813185442595,1.0986122886681098,Cluster 4,New Items
110,ACCESORIES_1_115,934,4,6.840546529288687,1.6094379124341003,Cluster 0,Emerging/Fading Items
111,ACCESORIES_1_116,541,1,6.295266001439646,0.6931471805599453,Cluster 4,New Items
112,ACCESORIES_1_117,387,7,5.961005339623274,2.0794415416798357,Cluster 0,Emerging/Fading Items
113,ACCESORIES_1_118,303,1,5.717027701406222,0.6931471805599453,Cluster 4,New Items
114,ACCESORIES_1_119,815,1,6.704414354964107,0.6931471805599453,Cluster 4,New Items
115,ACCESORIES_1_120,623,2,6.436150368369428,1.0986122886681098,Cluster 4,New Items
116,ACCESORIES_1_121,712,1,6.569481420414296,0.6931471805599453,Cluster 4,New Items
117,ACCESORIES_1_122,1099,13,7.003065458786462,2.6390573296152584,Cluster 0,Emerging/Fading Items
118,ACCESORIES_1_123,1028,1,6.9363427358340495,0.6931471805599453,Cluster 1,Common Items
119,ACCESORIES_1_124,1369,2,7.222566018822171,1.0986122886681098,Cluster 1,Common Items
120,ACCESORIES_1_125,246,1,5.5093883366279774,0.6931471805599453,Cluster 4,New Items
121,ACCESORIES_1_126,702,2,6.555356891810665,1.0986122886681098,Cluster 4,New Items
122,ACCESORIES_1_127,1214,2,7.102499355774649,1.0986122886681098,Cluster 1,Common Items
123,ACCESORIES_1_128,410,1,6.018593214496234,0.6931471805599453,Cluster 4,New Items
124,ACCESORIES_1_129,1186,1,7.079184394609668,0.6931471805599453,Cluster 1,Common Items
125,ACCESORIES_1_130,2018,1,7.610357618312838,0.6931471805599453,Cluster 1,Common Items
126,ACCESORIES_1_131,1389,2,7.237059026124737,1.0986122886681098,Cluster 1,Common Items
127,ACCESORIES_1_132,1955,1,7.578656850594762,0.6931471805599453,Cluster 1,Common Items
128,ACCESORIES_1_133,566,1,6.340359303727752,0.6931471805599453,Cluster 4,New Items
129,ACCESORIES_1_134,7946,1,8.98054977794018,0.6931471805599453,Cluster 2,Hot Items
130,ACCESORIES_1_135,194,5,5.272999558563747,1.791759469228055,Cluster 0,Emerging/Fading Items
131,ACCESORIES_1_136,125,6,4.836281906951478,1.9459101490553132,Cluster 0,Emerging/Fading Items
132,ACCESORIES_1_137,1136,1,7.036148493750536,0.6931471805599453,Cluster 1,Common Items
133,ACCESORIES_1_138,211,3,5.356586274672012,1.3862943611198906,Cluster 4,New Items
134,ACCESORIES_1_139,738,1,6.6052979209482015,0.6931471805599453,Cluster 4,New Items
135,ACCESORIES_1_140,662,1,6.4967749901858625,0.6931471805599453,Cluster 4,New Items
136,ACCESORIES_1_141,1921,1,7.561121589530238,0.6931471805599453,Cluster 1,Common Items
137,ACCESORIES_1_142,2692,1,7.898411092811599,0.6931471805599453,Cluster 1,Common Items
138,ACCESORIES_1_143,790,1,6.673297967767654,0.6931471805599453,Cluster 4,New Items
139,ACCESORIES_1_144,1748,1,7.466799475018602,0.6931471805599453,Cluster 1,Common Items
140,ACCESORIES_1_145,1275,1,7.151485463904735,0.6931471805599453,Cluster 1,Common Items
141,ACCESORIES_1_146,969,2,6.877296071497429,1.0986122886681098,Cluster 1,Common Items
142,ACCESORIES_1_147,7969,1,8.98343977178426,0.6931471805599453,Cluster 2,Hot Items
143,ACCESORIES_1_148,2239,1,7.7142311448490855,0.6931471805599453,Cluster 1,Common Items
144,ACCESORIES_1_149,1437,60,7.271008538280992,4.110873864173311,Cluster 3,Bad/Old Items
145,ACCESORIES_1_150,3509,1,8.163371316459912,0.6931471805599453,Cluster 1,Common Items
146,ACCESORIES_1_151,1356,1,7.213031659834869,0.6931471805599453,Cluster 1,Common Items
147,ACCESORIES_1_152,565,6,6.338594078203183,1.9459101490553132,Cluster 0,Emerging/Fading Items
148,ACCESORIES_1_153,2375,1,7.773173680482536,0.6931471805599453,Cluster 1,Common Items
149,ACCESORIES_1_154,2130,1,7.664346632098617,0.6931471805599453,Cluster 1,Common Items
150,ACCESORIES_1_155,2873,1,7.96346006663897,0.6931471805599453,Cluster 1,Common Items
151,ACCESORIES_1_156,546,1,6.304448802421981,0.6931471805599453,Cluster 4,New Items
152,ACCESORIES_1_157,1333,1,7.195937226475569,0.6931471805599453,Cluster 1,Common Items
153,ACCESORIES_1_158,2069,1,7.635303886259415,0.6931471805599453,Cluster 1,Common Items
154,ACCESORIES_1_159,2107,1,7.653494909661253,0.6931471805599453,Cluster 1,Common Items
155,ACCESORIES_1_160,725,1,6.587550014824796,0.6931471805599453,Cluster 4,New Items
156,ACCESORIES_1_161,635,2,6.455198563340122,1.0986122886681098,Cluster 4,New Items
157,ACCESORIES_1_162,255,8,5.545177444479562,2.1972245773362196,Cluster 0,Emerging/Fading Items
158,ACCESORIES_1_163,650,9,6.478509642208569,2.302585092994046,Cluster 0,Emerging/Fading Items
159,ACCESORIES_1_164,1905,3,7.552762084214147,1.3862943611198906,Cluster 1,Common Items
160,ACCESORIES_1_165,497,1,6.210600077024653,0.6931471805599453,Cluster 4,New Items
161,ACCESORIES_1_166,1845,1,7.520776415062797,0.6931471805599453,Cluster 1,Common Items
162,ACCESORIES_1_167,1063,2,6.96979066990159,1.0986122886681098,Cluster 1,Common Items
163,ACCESORIES_1_168,350,2,5.860786223465865,1.0986122886681098,Cluster 4,New Items
164,ACCESORIES_1_169,9134,1,9.119868468812108,0.6931471805599453,Cluster 2,Hot Items
165,ACCESORIES_1_170,317,1,5.762051382780177,0.6931471805599453,Cluster 4,New Items
166,ACCESORIES_1_171,376,1,5.932245187448011,0.6931471805599453,Cluster 4,New Items
167,ACCESORIES_1_172,1391,1,7.238496840894365,0.6931471805599453,Cluster 1,Common Items
168,ACCESORIES_1_173,901,1,6.804614520062624,0.6931471805599453,Cluster 1,Common Items
169,ACCESORIES_1_174,138,37,4.9344739331306915,3.6375861597263857,Cluster 3,Bad/Old Items
170,ACCESORIES_1_175,372,15,5.921578419643816,2.772588722239781,Cluster 0,Emerging/Fading Items
171,ACCESORIES_1_176,325,1,5.786897381366708,0.6931471805599453,Cluster 4,New Items
172,ACCESORIES_1_177,2043,1,7.622663951323595,0.6931471805599453,Cluster 1,Common Items
173,ACCESORIES_1_178,15808,1,9.668334677096187,0.6931471805599453,Cluster 2,Hot Items
174,ACCESORIES_1_179,1924,1,7.562681246721884,0.6931471805599453,Cluster 1,Common Items
175,ACCESORIES_1_180,267,2,5.5909869805108565,1.0986122886681098,Cluster 4,New Items
176,ACCESORIES_1_181,117,6,4.770684624465665,1.9459101490553132,Cluster 0,Emerging/Fading Items
177,ACCESORIES_1_183,695,1,6.54534966033442,0.6931471805599453,Cluster 4,New Items
178,ACCESORIES_1_184,322,11,5.777652323222656,2.4849066497880004,Cluster 0,Emerging/Fading Items
179,ACCESORIES_1_185,621,1,6.432940092739179,0.6931471805599453,Cluster 4,New Items
180,ACCESORIES_1_186,312,1,5.746203190540153,0.6931471805599453,Cluster 4,New Items
181,ACCESORIES_1_187,914,4,6.818924065275521,1.6094379124341003,Cluster 0,Emerging/Fading Items
182,ACCESORIES_1_188,221,1,5.402677381872279,0.6931471805599453,Cluster 4,New Items
183,ACCESORIES_1_189,12319,1,9.41897923708751,0.6931471805599453,Cluster 2,Hot Items
184,ACCESORIES_1_190,141,3,4.955827057601261,1.3862943611198906,Cluster 4,New Items
185,ACCESORIES_1_191,119,12,4.787491742782046,2.5649493574615367,Cluster 0,Emerging/Fading Items
186,ACCESORIES_1_192,144,19,4.976733742420574,2.995732273553991,Cluster 0,Emerging/Fading Items
187,ACCESORIES_1_193,875,1,6.775366090936392,0.6931471805599453,Cluster 4,New Items
188,ACCESORIES_1_194,3063,1,8.027476530860483,0.6931471805599453,Cluster 1,Common Items
189,ACCESORIES_1_195,1238,2,7.122059881629142,1.0986122886681098,Cluster 1,Common Items
190,ACCESORIES_1_197,290,15,5.673323267171493,2.772588722239781,Cluster 0,Emerging/Fading Items
191,ACCESORIES_1_198,1289,2,7.162397497355718,1.0986122886681098,Cluster 1,Common Items
192,ACCESORIES_1_199,381,8,5.945420608606575,2.1972245773362196,Cluster 0,Emerging/Fading Items
193,ACCESORIES_1_200,1238,6,7.122059881629142,1.9459101490553132,Cluster 0,Emerging/Fading Items
194,ACCESORIES_1_201,2473,3,7.813591552952433,1.3862943611198906,Cluster 1,Common Items
195,ACCESORIES_1_202,2462,2,7.809135398120538,1.0986122886681098,Cluster 1,Common Items
196,ACCESORIES_1_203,506,1,6.2285110035911835,0.6931471805599453,Cluster 4,New Items
197,ACCESORIES_1_204,350,2,5.860786223465865,1.0986122886681098,Cluster 4,New Items
198,ACCESORIES_1_205,195,2,5.278114659230517,1.0986122886681098,Cluster 4,New Items
199,ACCESORIES_1_206,792,2,6.675823221634848,1.0986122886681098,Cluster 4,New Items
200,ACCESORIES_1_207,334,3,5.814130531825066,1.3862943611198906,Cluster 4,New Items
201,ACCESORIES_1_208,1595,1,7.3752557780097545,0.6931471805599453,Cluster 1,Common Items
202,ACCESORIES_1_209,6376,1,8.760453046315272,0.6931471805599453,Cluster 2,Hot Items
203,ACCESORIES_1_210,336,809,5.820082930352362,6.697034247666484,Cluster 3,Bad/Old Items
204,ACCESORIES_1_211,982,2,6.890609120147166,1.0986122886681098,Cluster 1,Common Items
205,ACCESORIES_1_212,124,26,4.8283137373023015,3.295836866004329,Cluster 3,Bad/Old Items
206,ACCESORIES_1_213,1348,1,7.207118856207756,0.6931471805599453,Cluster 1,Common Items
207,ACCESORIES_1_214,232,9,5.4510384535657,2.302585092994046,Cluster 0,Emerging/Fading Items
208,ACCESORIES_1_215,1743,1,7.463936604468925,0.6931471805599453,Cluster 1,Common Items
209,ACCESORIES_1_216,2138,20,7.668093709082406,3.044522437723423,Cluster 3,Bad/Old Items
210,ACCESORIES_1_217,202,10,5.313205979041787,2.3978952727983707,Cluster 0,Emerging/Fading Items
211,ACCESORIES_1_218,323,2,5.780743515792329,1.0986122886681098,Cluster 4,New Items
212,ACCESORIES_1_219,190,3,5.25227342804663,1.3862943611198906,Cluster 4,New Items
213,ACCESORIES_1_220,745,1,6.61472560020376,0.6931471805599453,Cluster 4,New Items
214,ACCESORIES_1_221,590,4,6.3818160174060985,1.6094379124341003,Cluster 0,Emerging/Fading Items
215,ACCESORIES_1_223,749,1,6.620073206530356,0.6931471805599453,Cluster 4,New Items
216,ACCESORIES_1_224,375,1,5.929589143389895,0.6931471805599453,Cluster 4,New Items
217,ACCESORIES_1_225,759,9,6.633318433280377,2.302585092994046,Cluster 0,Emerging/Fading Items
218,ACCESORIES_1_226,1447,2,7.277938572945661,1.0986122886681098,Cluster 1,Common Items
219,ACCESORIES_1_227,598,4,6.395261598115449,1.6094379124341003,Cluster 0,Emerging/Fading Items
220,ACCESORIES_1_228,1825,2,7.509883061154913,1.0986122886681098,Cluster 1,Common Items
221,ACCESORIES_1_229,218,7,5.389071729816501,2.0794415416798357,Cluster 0,Emerging/Fading Items
222,ACCESORIES_1_230,228,11,5.43372200355424,2.4849066497880004,Cluster 0,Emerging/Fading Items
223,ACCESORIES_1_231,1085,1,6.990256500493881,0.6931471805599453,Cluster 1,Common Items
224,ACCESORIES_1_232,902,1,6.805722553416985,0.6931471805599453,Cluster 1,Common Items
225,ACCESORIES_1_233,6327,7,8.75273950944749,2.0794415416798357,Cluster 2,Hot Items
226,ACCESORIES_1_234,1718,1,7.449498005382849,0.6931471805599453,Cluster 1,Common Items
227,ACCESORIES_1_235,1148,2,7.046647277848756,1.0986122886681098,Cluster 1,Common Items
228,ACCESORIES_1_236,7951,111,8.98117874833641,4.718498871295094,Cluster 3,Bad/Old Items
229,ACCESORIES_1_237,1785,2,7.487733761436444,1.0986122886681098,Cluster 1,Common Items
230,ACCESORIES_1_238,880,3,6.78105762593618,1.3862943611198906,Cluster 4,New Items
231,ACCESORIES_1_239,846,9,6.741700694652055,2.302585092994046,Cluster 0,Emerging/Fading Items
232,ACCESORIES_1_240,1032,1,6.940222469119639,0.6931471805599453,Cluster 1,Common Items
233,ACCESORIES_1_241,1523,1,7.329093736246592,0.6931471805599453,Cluster 1,Common Items
234,ACCESORIES_1_242,3840,2,8.253488028345904,1.0986122886681098,Cluster 1,Common Items
235,ACCESORIES_1_243,280,7,5.638354669333745,2.0794415416798357,Cluster 0,Emerging/Fading Items
236,ACCESORIES_1_244,11450,1,9.34583234141334,0.6931471805599453,Cluster 2,Hot Items
237,ACCESORIES_1_245,192,1,5.262690188904886,0.6931471805599453,Cluster 4,New Items
238,ACCESORIES_1_246,550,1,6.311734809152915,0.6931471805599453,Cluster 4,New Items
239,ACCESORIES_1_247,762,1,6.637258031284457,0.6931471805599453,Cluster 4,New Items
240,ACCESORIES_1_248,3604,1,8.190077049719049,0.6931471805599453,Cluster 1,Common Items
241,ACCESORIES_1_249,1791,1,7.491087593534876,0.6931471805599453,Cluster 1,Common Items
242,ACCESORIES_1_250,328,19,5.796057750765372,2.995732273553991,Cluster 0,Emerging/Fading Items
243,ACCESORIES_1_251,307,1,5.730099782973574,0.6931471805599453,Cluster 4,New Items
244,ACCESORIES_1_252,822,6,6.71295620067707,1.9459101490553132,Cluster 0,Emerging/Fading Items
245,ACCESORIES_1_253,520,2,6.255750041753367,1.0986122886681098,Cluster 4,New Items
246,ACCESORIES_1_254,15041,1,9.618601567386348,0.6931471805599453,Cluster 2,Hot Items
247,ACCESORIES_1_255,881,3,6.782192056006791,1.3862943611198906,Cluster 4,New Items
248,ACCESORIES_1_256,15419,1,9.64342064711732,0.6931471805599453,Cluster 2,Hot Items
249,ACCESORIES_1_257,321,9,5.7745515455444085,2.302585092994046,Cluster 0,Emerging/Fading Items
250,ACCESORIES_1_258,2682,1,7.894690850425624,0.6931471805599453,Cluster 1,Common Items
251,ACCESORIES_1_259,453,3,6.118097198041348,1.3862943611198906,Cluster 4,New Items
252,ACCESORIES_1_260,922,165,6.827629234502852,5.111987788356544,Cluster 3,Bad/Old Items
253,ACCESORIES_1_261,10075,1,9.2179116374725,0.6931471805599453,Cluster 2,Hot Items
254,ACCESORIES_1_262,384,2,5.953243334287785,1.0986122886681098,Cluster 4,New Items
255,ACCESORIES_1_263,334,3,5.814130531825066,1.3862943611198906,Cluster 4,New Items
256,ACCESORIES_1_264,874,1,6.774223886357614,0.6931471805599453,Cluster 4,New Items
257,ACCESORIES_1_265,492,1,6.20050917404269,0.6931471805599453,Cluster 4,New Items
258,ACCESORIES_1_266,1132,1,7.0326242610280065,0.6931471805599453,Cluster 1,Common Items
259,ACCESORIES_1_267,188,6,5.241747015059643,1.9459101490553132,Cluster 0,Emerging/Fading Items
260,ACCESORIES_1_268,18904,1,9.847181716325034,0.6931471805599453,Cluster 2,Hot Items
261,ACCESORIES_1_269,162,5,5.093750200806762,1.791759469228055,Cluster 0,Emerging/Fading Items
262,ACCESORIES_1_270,1131,1,7.0317412587631285,0.6931471805599453,Cluster 1,Common Items
263,ACCESORIES_1_271,360,6,5.8888779583328805,1.9459101490553132,Cluster 0,Emerging/Fading Items
264,ACCESORIES_1_272,149,7,5.0106352940962555,2.0794415416798357,Cluster 0,Emerging/Fading Items
265,ACCESORIES_1_273,471,5,6.156978985585555,1.791759469228055,Cluster 0,Emerging/Fading Items
266,ACCESORIES_1_274,127,1,4.852030263919617,0.6931471805599453,Cluster 4,New Items
267,ACCESORIES_1_275,1151,1,7.049254841255837,0.6931471805599453,Cluster 1,Common Items
268,ACCESORIES_1_276,1440,1,7.273092595999522,0.6931471805599453,Cluster 1,Common Items
269,ACCESORIES_1_277,1649,9,7.408530566894626,2.302585092994046,Cluster 0,Emerging/Fading Items
270,ACCESORIES_1_278,13293,2,9.495068084601527,1.0986122886681098,Cluster 2,Hot Items
271,ACCESORIES_1_279,376,1,5.932245187448011,0.6931471805599453,Cluster 4,New Items
272,ACCESORIES_1_280,1688,3,7.4318919168078,1.3862943611198906,Cluster 1,Common Items
273,ACCESORIES_1_281,885,3,6.786716950605081,1.3862943611198906,Cluster 4,New Items
274,ACCESORIES_1_282,1162,1,7.0587581525186645,0.6931471805599453,Cluster 1,Common Items
275,ACCESORIES_1_283,204,3,5.3230099791384085,1.3862943611198906,Cluster 4,New Items
276,ACCESORIES_1_284,234,2,5.459585514144159,1.0986122886681098,Cluster 4,New Items
277,ACCESORIES_1_285,130,2,4.875197323201151,1.0986122886681098,Cluster 4,New Items
278,ACCESORIES_1_286,6649,1,8.8023721336499,0.6931471805599453,Cluster 2,Hot Items
279,ACCESORIES_1_287,1579,3,7.365180126021013,1.3862943611198906,Cluster 1,Common Items
280,ACCESORIES_1_288,7928,1,8.978282203272398,0.6931471805599453,Cluster 2,Hot Items
281,ACCESORIES_1_289,523,7,6.261491684321042,2.0794415416798357,Cluster 0,Emerging/Fading Items
282,ACCESORIES_1_290,462,7,6.137727054086234,2.0794415416798357,Cluster 0,Emerging/Fading Items
283,ACCESORIES_1_292,459,2,6.131226489483141,1.0986122886681098,Cluster 4,New Items
284,ACCESORIES_1_293,643,2,6.467698726104354,1.0986122886681098,Cluster 4,New Items
285,ACCESORIES_1_294,220,3,5.3981627015177525,1.3862943611198906,Cluster 4,New Items
